DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2019-04-01 00:00:00+00:00,0.0,ST4.2019040100.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 01:00:00+00:00,0.0,ST4.2019040101.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 02:00:00+00:00,0.0,ST4.2019040102.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 03:00:00+00:00,0.0,ST4.2019040103.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 04:00:00+00:00,0.0,ST4.2019040104.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 05:00:00+00:00,0.0,ST4.2019040105.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 06:00:00+00:00,0.0,ST4.2019040106.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 07:00:00+00:00,0.0,ST4.2019040107.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 08:00:00+00:00,0.0,ST4.2019040108.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 09:00:00+00:00,0.0,ST4.2019040109.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 10:00:00+00:00,0.0,ST4.2019040110.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 11:00:00+00:00,0.0,ST4.2019040111.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 12:00:00+00:00,0.0,ST4.2019040112.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 13:00:00+00:00,0.0,ST4.2019040113.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 14:00:00+00:00,0.0,ST4.2019040114.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 15:00:00+00:00,0.0,ST4.2019040115.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 16:00:00+00:00,0.0,ST4.2019040116.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 17:00:00+00:00,0.0,ST4.2019040117.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 18:00:00+00:00,0.0,ST4.2019040118.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 19:00:00+00:00,0.0,ST4.2019040119.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 20:00:00+00:00,0.0,ST4.2019040120.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 21:00:00+00:00,0.0,ST4.2019040121.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 22:00:00+00:00,0.0,ST4.2019040122.01h,legacy,WatershedFraction,pygrib:tp
2019-04-01 23:00:00+00:00,0.0,ST4.2019040123.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 00:00:00+00:00,0.0,ST4.2019040200.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 01:00:00+00:00,0.0,ST4.2019040201.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 02:00:00+00:00,0.0,ST4.2019040202.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 03:00:00+00:00,0.0,ST4.2019040203.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 04:00:00+00:00,0.0,ST4.2019040204.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 05:00:00+00:00,0.0,ST4.2019040205.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 06:00:00+00:00,0.0,ST4.2019040206.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 07:00:00+00:00,0.0,ST4.2019040207.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 08:00:00+00:00,0.0,ST4.2019040208.01h,legacy,WatershedFraction,pygrib:tp
2019-04-02 09:00:00+00:00,0.00018300688976377952,ST4.2019040209.01h,legacy,WatershedFraction,pygrib:tp
