DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2020-06-01 00:00:00+00:00,0.0,ST4.2020060100.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 01:00:00+00:00,0.0,ST4.2020060101.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 02:00:00+00:00,0.0,ST4.2020060102.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 03:00:00+00:00,0.0,ST4.2020060103.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 04:00:00+00:00,0.0,ST4.2020060104.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 05:00:00+00:00,0.0,ST4.2020060105.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 06:00:00+00:00,0.0,ST4.2020060106.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 07:00:00+00:00,0.0,ST4.2020060107.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 08:00:00+00:00,0.0,ST4.2020060108.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 09:00:00+00:00,0.0,ST4.2020060109.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 10:00:00+00:00,0.0,ST4.2020060110.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 11:00:00+00:00,0.0,ST4.2020060111.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 12:00:00+00:00,0.0,ST4.2020060112.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 13:00:00+00:00,0.0,ST4.2020060113.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 14:00:00+00:00,0.0,ST4.2020060114.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 15:00:00+00:00,0.0,ST4.2020060115.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 16:00:00+00:00,0.0,ST4.2020060116.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 17:00:00+00:00,0.0,ST4.2020060117.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 18:00:00+00:00,0.0,ST4.2020060118.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 19:00:00+00:00,0.0,ST4.2020060119.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 20:00:00+00:00,0.0,ST4.2020060120.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 21:00:00+00:00,0.0,ST4.2020060121.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 22:00:00+00:00,0.0,ST4.2020060122.01h,legacy,WatershedFraction,pygrib:tp
2020-06-01 23:00:00+00:00,0.0,ST4.2020060123.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 00:00:00+00:00,0.0,ST4.2020060200.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 01:00:00+00:00,0.0,ST4.2020060201.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 02:00:00+00:00,0.0,ST4.2020060202.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 03:00:00+00:00,0.0,ST4.2020060203.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 04:00:00+00:00,0.0,ST4.2020060204.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 05:00:00+00:00,0.0,ST4.2020060205.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 06:00:00+00:00,0.0,ST4.2020060206.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 07:00:00+00:00,0.0,ST4.2020060207.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 08:00:00+00:00,0.0,ST4.2020060208.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 09:00:00+00:00,0.0,ST4.2020060209.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 10:00:00+00:00,0.0,ST4.2020060210.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 11:00:00+00:00,0.0,ST4.2020060211.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 12:00:00+00:00,0.0,ST4.2020060212.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 13:00:00+00:00,0.0,ST4.2020060213.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 14:00:00+00:00,0.012547771037665046,ST4.2020060214.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 15:00:00+00:00,4.417817169538506e-05,ST4.2020060215.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 16:00:00+00:00,0.0,ST4.2020060216.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 17:00:00+00:00,0.0,ST4.2020060217.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 18:00:00+00:00,0.0,ST4.2020060218.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 19:00:00+00:00,0.0,ST4.2020060219.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 20:00:00+00:00,0.0,ST4.2020060220.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 21:00:00+00:00,0.0,ST4.2020060221.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 22:00:00+00:00,0.0,ST4.2020060222.01h,legacy,WatershedFraction,pygrib:tp
2020-06-02 23:00:00+00:00,0.0,ST4.2020060223.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 00:00:00+00:00,0.0,ST4.2020060300.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 01:00:00+00:00,0.0,ST4.2020060301.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 02:00:00+00:00,0.0,ST4.2020060302.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 03:00:00+00:00,0.0,ST4.2020060303.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 04:00:00+00:00,0.0,ST4.2020060304.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 05:00:00+00:00,0.0,ST4.2020060305.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 06:00:00+00:00,0.0,ST4.2020060306.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 07:00:00+00:00,0.0,ST4.2020060307.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 08:00:00+00:00,0.0,ST4.2020060308.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 09:00:00+00:00,0.0,ST4.2020060309.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 10:00:00+00:00,0.0,ST4.2020060310.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 11:00:00+00:00,0.0,ST4.2020060311.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 12:00:00+00:00,0.0,ST4.2020060312.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 13:00:00+00:00,0.0,ST4.2020060313.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 14:00:00+00:00,0.0,ST4.2020060314.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 15:00:00+00:00,0.0,ST4.2020060315.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 16:00:00+00:00,0.0,ST4.2020060316.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 17:00:00+00:00,0.27276224051497855,ST4.2020060317.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 18:00:00+00:00,0.06075003372147355,ST4.2020060318.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 19:00:00+00:00,0.0,ST4.2020060319.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 20:00:00+00:00,0.0,ST4.2020060320.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 21:00:00+00:00,0.0,ST4.2020060321.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 22:00:00+00:00,0.0,ST4.2020060322.01h,legacy,WatershedFraction,pygrib:tp
2020-06-03 23:00:00+00:00,0.0,ST4.2020060323.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 00:00:00+00:00,0.04288921494854448,ST4.2020060400.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 01:00:00+00:00,0.10349138875356839,ST4.2020060401.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 02:00:00+00:00,0.0,ST4.2020060402.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 03:00:00+00:00,0.0,ST4.2020060403.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 04:00:00+00:00,0.0,ST4.2020060404.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 05:00:00+00:00,0.0,ST4.2020060405.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 06:00:00+00:00,0.0,ST4.2020060406.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 07:00:00+00:00,0.0,ST4.2020060407.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 08:00:00+00:00,0.0,ST4.2020060408.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 09:00:00+00:00,0.0,ST4.2020060409.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 10:00:00+00:00,0.0,ST4.2020060410.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 11:00:00+00:00,0.0,ST4.2020060411.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 12:00:00+00:00,0.0,ST4.2020060412.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 13:00:00+00:00,0.0,ST4.2020060413.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 14:00:00+00:00,0.0,ST4.2020060414.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 15:00:00+00:00,0.0,ST4.2020060415.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 16:00:00+00:00,0.0,ST4.2020060416.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 17:00:00+00:00,0.0,ST4.2020060417.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 18:00:00+00:00,0.0,ST4.2020060418.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 19:00:00+00:00,0.0,ST4.2020060419.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 20:00:00+00:00,0.0,ST4.2020060420.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 21:00:00+00:00,0.0,ST4.2020060421.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 22:00:00+00:00,0.0,ST4.2020060422.01h,legacy,WatershedFraction,pygrib:tp
2020-06-04 23:00:00+00:00,0.0,ST4.2020060423.01h,legacy,WatershedFraction,pygrib:tp
2020-06-05 00:00:00+00:00,0.0,ST4.2020060500.01h,legacy,WatershedFraction,pygrib:tp
2020-06-05 01:00:00+00:00,0.0,ST4.2020060501.01h,legacy,WatershedFraction,pygrib:tp
2020-06-05 02:00:00+00:00,0.0,ST4.2020060502.01h,legacy,WatershedFraction,pygrib:tp
2020-06-05 03:00:00+00:00,0.0,ST4.2020060503.01h,legacy,WatershedFraction,pygrib:tp
2020-06-05 04:00:00+00:00,0.24884919627499183,ST4.2020060504.01h,legacy,WatershedFraction,pygrib:tp
2020-06-05 05:00:00+00:00,0.0,ST4.2020060505.01h,legacy,WatershedFraction,pygrib:tp
2020-06-05 06:00:00+00:00,0.04497722150435878,ST4.2020060506.01h,legacy,WatershedFraction,pygrib:tp
