DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2020-04-01 00:00:00+00:00,0.0,ST4.2020040100.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 01:00:00+00:00,0.0,ST4.2020040101.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 02:00:00+00:00,0.0,ST4.2020040102.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 03:00:00+00:00,0.0,ST4.2020040103.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 04:00:00+00:00,0.0,ST4.2020040104.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 05:00:00+00:00,0.0,ST4.2020040105.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 06:00:00+00:00,0.0,ST4.2020040106.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 07:00:00+00:00,0.0,ST4.2020040107.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 08:00:00+00:00,0.0,ST4.2020040108.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 09:00:00+00:00,0.0,ST4.2020040109.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 10:00:00+00:00,0.0,ST4.2020040110.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 11:00:00+00:00,0.0,ST4.2020040111.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 12:00:00+00:00,0.0,ST4.2020040112.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 13:00:00+00:00,0.0,ST4.2020040113.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 14:00:00+00:00,0.0,ST4.2020040114.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 15:00:00+00:00,0.0,ST4.2020040115.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 16:00:00+00:00,0.0,ST4.2020040116.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 17:00:00+00:00,0.0,ST4.2020040117.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 18:00:00+00:00,0.0,ST4.2020040118.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 19:00:00+00:00,0.0,ST4.2020040119.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 20:00:00+00:00,0.0,ST4.2020040120.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 21:00:00+00:00,0.0,ST4.2020040121.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 22:00:00+00:00,0.0,ST4.2020040122.01h,legacy,WatershedFraction,pygrib:tp
2020-04-01 23:00:00+00:00,0.0,ST4.2020040123.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 00:00:00+00:00,0.0,ST4.2020040200.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 01:00:00+00:00,0.0,ST4.2020040201.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 02:00:00+00:00,0.0,ST4.2020040202.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 03:00:00+00:00,0.0,ST4.2020040203.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 04:00:00+00:00,0.0,ST4.2020040204.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 05:00:00+00:00,0.0,ST4.2020040205.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 06:00:00+00:00,0.0,ST4.2020040206.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 07:00:00+00:00,0.0,ST4.2020040207.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 08:00:00+00:00,0.0,ST4.2020040208.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 09:00:00+00:00,0.0,ST4.2020040209.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 10:00:00+00:00,0.0,ST4.2020040210.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 11:00:00+00:00,0.0,ST4.2020040211.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 12:00:00+00:00,0.0,ST4.2020040212.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 13:00:00+00:00,0.0,ST4.2020040213.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 14:00:00+00:00,0.0,ST4.2020040214.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 15:00:00+00:00,0.0,ST4.2020040215.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 16:00:00+00:00,0.0,ST4.2020040216.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 17:00:00+00:00,0.0,ST4.2020040217.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 18:00:00+00:00,0.0,ST4.2020040218.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 19:00:00+00:00,0.0,ST4.2020040219.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 20:00:00+00:00,0.0,ST4.2020040220.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 21:00:00+00:00,0.0,ST4.2020040221.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 22:00:00+00:00,0.0,ST4.2020040222.01h,legacy,WatershedFraction,pygrib:tp
2020-04-02 23:00:00+00:00,0.0,ST4.2020040223.01h,legacy,WatershedFraction,pygrib:tp
