DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2018-01-01 00:00:00+00:00,0.0,ST4.2018010100.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 01:00:00+00:00,0.0,ST4.2018010101.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 02:00:00+00:00,0.0,ST4.2018010102.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 03:00:00+00:00,0.0,ST4.2018010103.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 04:00:00+00:00,0.0,ST4.2018010104.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 05:00:00+00:00,7.378448571114048e-05,ST4.2018010105.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 06:00:00+00:00,0.0,ST4.2018010106.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 07:00:00+00:00,0.0,ST4.2018010107.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 08:00:00+00:00,0.0,ST4.2018010108.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 09:00:00+00:00,0.0,ST4.2018010109.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 10:00:00+00:00,0.0,ST4.2018010110.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 11:00:00+00:00,0.0,ST4.2018010111.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 12:00:00+00:00,0.0,ST4.2018010112.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 13:00:00+00:00,0.0,ST4.2018010113.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 14:00:00+00:00,0.0,ST4.2018010114.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 15:00:00+00:00,0.0,ST4.2018010115.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 16:00:00+00:00,0.0,ST4.2018010116.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 17:00:00+00:00,0.0,ST4.2018010117.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 18:00:00+00:00,0.0,ST4.2018010118.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 19:00:00+00:00,0.0,ST4.2018010119.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 20:00:00+00:00,0.0,ST4.2018010120.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 21:00:00+00:00,0.0,ST4.2018010121.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 22:00:00+00:00,0.0,ST4.2018010122.01h,legacy,WatershedFraction,pygrib:tp
2018-01-01 23:00:00+00:00,0.0,ST4.2018010123.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 00:00:00+00:00,0.0,ST4.2018010200.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 01:00:00+00:00,0.0,ST4.2018010201.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 02:00:00+00:00,0.0,ST4.2018010202.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 03:00:00+00:00,0.0,ST4.2018010203.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 04:00:00+00:00,0.0,ST4.2018010204.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 05:00:00+00:00,0.0,ST4.2018010205.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 06:00:00+00:00,0.0,ST4.2018010206.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 07:00:00+00:00,0.0,ST4.2018010207.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 08:00:00+00:00,0.0,ST4.2018010208.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 09:00:00+00:00,0.0,ST4.2018010209.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 10:00:00+00:00,0.0,ST4.2018010210.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 11:00:00+00:00,0.0,ST4.2018010211.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 12:00:00+00:00,0.0,ST4.2018010212.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 13:00:00+00:00,0.0,ST4.2018010213.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 14:00:00+00:00,0.0,ST4.2018010214.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 15:00:00+00:00,0.0,ST4.2018010215.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 16:00:00+00:00,0.0,ST4.2018010216.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 17:00:00+00:00,0.0,ST4.2018010217.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 18:00:00+00:00,0.0,ST4.2018010218.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 19:00:00+00:00,0.0,ST4.2018010219.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 20:00:00+00:00,0.0,ST4.2018010220.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 21:00:00+00:00,0.0,ST4.2018010221.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 22:00:00+00:00,0.0,ST4.2018010222.01h,legacy,WatershedFraction,pygrib:tp
2018-01-02 23:00:00+00:00,0.0,ST4.2018010223.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 00:00:00+00:00,0.0,ST4.2018010300.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 01:00:00+00:00,0.0,ST4.2018010301.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 02:00:00+00:00,0.0,ST4.2018010302.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 03:00:00+00:00,0.0,ST4.2018010303.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 04:00:00+00:00,0.0,ST4.2018010304.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 05:00:00+00:00,0.0,ST4.2018010305.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 06:00:00+00:00,0.0,ST4.2018010306.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 07:00:00+00:00,0.0,ST4.2018010307.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 08:00:00+00:00,0.0,ST4.2018010308.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 09:00:00+00:00,0.0,ST4.2018010309.01h,legacy,WatershedFraction,pygrib:tp
2018-01-03 10:00:00+00:00,0.0,ST4.2018010310.01h,legacy,WatershedFraction,pygrib:tp
