DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2017-07-01 00:00:00+00:00,0.0,ST4.2017070100.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 01:00:00+00:00,0.0,ST4.2017070101.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 02:00:00+00:00,0.0,ST4.2017070102.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 03:00:00+00:00,0.0,ST4.2017070103.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 04:00:00+00:00,0.0,ST4.2017070104.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 05:00:00+00:00,0.0,ST4.2017070105.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 06:00:00+00:00,0.0,ST4.2017070106.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 07:00:00+00:00,0.0,ST4.2017070107.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 08:00:00+00:00,0.0,ST4.2017070108.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 09:00:00+00:00,0.0,ST4.2017070109.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 10:00:00+00:00,0.0,ST4.2017070110.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 11:00:00+00:00,0.0,ST4.2017070111.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 12:00:00+00:00,0.0,ST4.2017070112.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 13:00:00+00:00,0.0,ST4.2017070113.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 14:00:00+00:00,0.0,ST4.2017070114.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 15:00:00+00:00,0.0,ST4.2017070115.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 16:00:00+00:00,0.0,ST4.2017070116.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 17:00:00+00:00,0.0,ST4.2017070117.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 18:00:00+00:00,0.0,ST4.2017070118.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 19:00:00+00:00,0.0,ST4.2017070119.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 20:00:00+00:00,0.0023729970472440944,ST4.2017070120.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 21:00:00+00:00,0.19094736377952756,ST4.2017070121.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 22:00:00+00:00,0.0,ST4.2017070122.01h,legacy,WatershedFraction,pygrib:tp
2017-07-01 23:00:00+00:00,0.0,ST4.2017070123.01h,legacy,WatershedFraction,pygrib:tp
