DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2018-06-01 00:00:00+00:00,0.0,ST4.2018060100.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 01:00:00+00:00,0.0,ST4.2018060101.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 02:00:00+00:00,0.0,ST4.2018060102.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 03:00:00+00:00,0.0,ST4.2018060103.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 04:00:00+00:00,0.0,ST4.2018060104.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 05:00:00+00:00,0.0,ST4.2018060105.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 06:00:00+00:00,0.0,ST4.2018060106.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 07:00:00+00:00,0.0,ST4.2018060107.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 08:00:00+00:00,0.0,ST4.2018060108.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 09:00:00+00:00,0.0,ST4.2018060109.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 10:00:00+00:00,0.0,ST4.2018060110.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 11:00:00+00:00,0.0,ST4.2018060111.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 12:00:00+00:00,0.0,ST4.2018060112.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 13:00:00+00:00,0.0,ST4.2018060113.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 14:00:00+00:00,0.0,ST4.2018060114.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 15:00:00+00:00,0.0,ST4.2018060115.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 16:00:00+00:00,0.0,ST4.2018060116.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 17:00:00+00:00,0.0,ST4.2018060117.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 18:00:00+00:00,0.0,ST4.2018060118.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 19:00:00+00:00,0.0,ST4.2018060119.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 20:00:00+00:00,0.0,ST4.2018060120.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 21:00:00+00:00,0.0,ST4.2018060121.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 22:00:00+00:00,0.0,ST4.2018060122.01h,legacy,WatershedFraction,pygrib:tp
2018-06-01 23:00:00+00:00,0.0,ST4.2018060123.01h,legacy,WatershedFraction,pygrib:tp
2018-06-02 00:00:00+00:00,0.0,ST4.2018060200.01h,legacy,WatershedFraction,pygrib:tp
2018-06-02 01:00:00+00:00,0.0,ST4.2018060201.01h,legacy,WatershedFraction,pygrib:tp
2018-06-02 02:00:00+00:00,0.0,ST4.2018060202.01h,legacy,WatershedFraction,pygrib:tp
2018-06-02 03:00:00+00:00,0.0,ST4.2018060203.01h,legacy,WatershedFraction,pygrib:tp
2018-06-02 04:00:00+00:00,0.0,ST4.2018060204.01h,legacy,WatershedFraction,pygrib:tp
2018-06-02 05:00:00+00:00,0.0,ST4.2018060205.01h,legacy,WatershedFraction,pygrib:tp
2018-06-02 06:00:00+00:00,0.0,ST4.2018060206.01h,legacy,WatershedFraction,pygrib:tp
