DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2025-11-01 00:00:00+00:00,0.0,st4_conus.2025110100.01h.grb2,conus,WatershedFraction
2025-11-01 01:00:00+00:00,0.0,st4_conus.2025110101.01h.grb2,conus,WatershedFraction
2025-11-01 02:00:00+00:00,0.0,st4_conus.2025110102.01h.grb2,conus,WatershedFraction
2025-11-01 03:00:00+00:00,0.0,st4_conus.2025110103.01h.grb2,conus,WatershedFraction
2025-11-01 04:00:00+00:00,0.0,st4_conus.2025110104.01h.grb2,conus,WatershedFraction
2025-11-01 05:00:00+00:00,0.0,st4_conus.2025110105.01h.grb2,conus,WatershedFraction
2025-11-01 06:00:00+00:00,0.0,st4_conus.2025110106.01h.grb2,conus,WatershedFraction
2025-11-01 07:00:00+00:00,0.0,st4_conus.2025110107.01h.grb2,conus,WatershedFraction
2025-11-01 08:00:00+00:00,0.0,st4_conus.2025110108.01h.grb2,conus,WatershedFraction
2025-11-01 09:00:00+00:00,0.0,st4_conus.2025110109.01h.grb2,conus,WatershedFraction
2025-11-01 10:00:00+00:00,0.0,st4_conus.2025110110.01h.grb2,conus,WatershedFraction
2025-11-01 11:00:00+00:00,0.0,st4_conus.2025110111.01h.grb2,conus,WatershedFraction
2025-11-01 12:00:00+00:00,0.0,st4_conus.2025110112.01h.grb2,conus,WatershedFraction
2025-11-01 13:00:00+00:00,0.004152462706152612,st4_conus.2025110113.01h.grb2,conus,WatershedFraction
2025-11-01 14:00:00+00:00,0.010295103572748635,st4_conus.2025110114.01h.grb2,conus,WatershedFraction
2025-11-01 15:00:00+00:00,0.010402433842949204,st4_conus.2025110115.01h.grb2,conus,WatershedFraction
2025-11-01 16:00:00+00:00,0.011798504915000486,st4_conus.2025110116.01h.grb2,conus,WatershedFraction
2025-11-01 17:00:00+00:00,0.011275482999946221,st4_conus.2025110117.01h.grb2,conus,WatershedFraction
2025-11-01 18:00:00+00:00,0.0,st4_conus.2025110118.01h.grb2,conus,WatershedFraction
2025-11-01 19:00:00+00:00,0.0,st4_conus.2025110119.01h.grb2,conus,WatershedFraction
2025-11-01 20:00:00+00:00,0.0,st4_conus.2025110120.01h.grb2,conus,WatershedFraction
2025-11-01 21:00:00+00:00,0.0012838908978509607,st4_conus.2025110121.01h.grb2,conus,WatershedFraction
2025-11-01 22:00:00+00:00,0.005264362868401907,st4_conus.2025110122.01h.grb2,conus,WatershedFraction
2025-11-01 23:00:00+00:00,0.017994455355495393,st4_conus.2025110123.01h.grb2,conus,WatershedFraction
2025-11-02 00:00:00+00:00,0.021964732931185362,st4_conus.2025110200.01h.grb2,conus,WatershedFraction
2025-11-02 01:00:00+00:00,0.02374352073002808,st4_conus.2025110201.01h.grb2,conus,WatershedFraction
2025-11-02 02:00:00+00:00,0.0,st4_conus.2025110202.01h.grb2,conus,WatershedFraction
2025-11-02 03:00:00+00:00,0.0,st4_conus.2025110203.01h.grb2,conus,WatershedFraction
2025-11-02 04:00:00+00:00,0.0,st4_conus.2025110204.01h.grb2,conus,WatershedFraction
2025-11-02 05:00:00+00:00,0.0,st4_conus.2025110205.01h.grb2,conus,WatershedFraction
2025-11-02 06:00:00+00:00,0.0,st4_conus.2025110206.01h.grb2,conus,WatershedFraction
2025-11-02 07:00:00+00:00,0.0,st4_conus.2025110207.01h.grb2,conus,WatershedFraction
2025-11-02 08:00:00+00:00,0.0,st4_conus.2025110208.01h.grb2,conus,WatershedFraction
2025-11-02 09:00:00+00:00,0.0,st4_conus.2025110209.01h.grb2,conus,WatershedFraction
2025-11-02 10:00:00+00:00,0.0,st4_conus.2025110210.01h.grb2,conus,WatershedFraction
2025-11-02 11:00:00+00:00,0.0,st4_conus.2025110211.01h.grb2,conus,WatershedFraction
2025-11-02 12:00:00+00:00,0.0,st4_conus.2025110212.01h.grb2,conus,WatershedFraction
2025-11-02 13:00:00+00:00,0.0,st4_conus.2025110213.01h.grb2,conus,WatershedFraction
2025-11-02 14:00:00+00:00,0.0,st4_conus.2025110214.01h.grb2,conus,WatershedFraction
2025-11-02 15:00:00+00:00,0.0,st4_conus.2025110215.01h.grb2,conus,WatershedFraction
2025-11-02 16:00:00+00:00,0.0,st4_conus.2025110216.01h.grb2,conus,WatershedFraction
2025-11-02 17:00:00+00:00,0.0,st4_conus.2025110217.01h.grb2,conus,WatershedFraction
2025-11-02 18:00:00+00:00,0.0,st4_conus.2025110218.01h.grb2,conus,WatershedFraction
2025-11-02 19:00:00+00:00,0.0,st4_conus.2025110219.01h.grb2,conus,WatershedFraction
2025-11-02 20:00:00+00:00,0.0,st4_conus.2025110220.01h.grb2,conus,WatershedFraction
2025-11-02 21:00:00+00:00,0.0,st4_conus.2025110221.01h.grb2,conus,WatershedFraction
2025-11-02 22:00:00+00:00,0.0,st4_conus.2025110222.01h.grb2,conus,WatershedFraction
2025-11-02 23:00:00+00:00,0.0,st4_conus.2025110223.01h.grb2,conus,WatershedFraction
2025-11-03 00:00:00+00:00,0.0,st4_conus.2025110300.01h.grb2,conus,WatershedFraction
2025-11-03 01:00:00+00:00,0.0,st4_conus.2025110301.01h.grb2,conus,WatershedFraction
2025-11-03 02:00:00+00:00,0.0,st4_conus.2025110302.01h.grb2,conus,WatershedFraction
2025-11-03 03:00:00+00:00,0.0,st4_conus.2025110303.01h.grb2,conus,WatershedFraction
2025-11-03 04:00:00+00:00,0.0,st4_conus.2025110304.01h.grb2,conus,WatershedFraction
2025-11-03 05:00:00+00:00,0.0,st4_conus.2025110305.01h.grb2,conus,WatershedFraction
2025-11-03 06:00:00+00:00,0.0,st4_conus.2025110306.01h.grb2,conus,WatershedFraction
2025-11-03 07:00:00+00:00,0.0,st4_conus.2025110307.01h.grb2,conus,WatershedFraction
2025-11-03 08:00:00+00:00,0.0,st4_conus.2025110308.01h.grb2,conus,WatershedFraction
2025-11-03 09:00:00+00:00,0.0,st4_conus.2025110309.01h.grb2,conus,WatershedFraction
2025-11-03 10:00:00+00:00,0.0,st4_conus.2025110310.01h.grb2,conus,WatershedFraction
2025-11-03 11:00:00+00:00,0.0,st4_conus.2025110311.01h.grb2,conus,WatershedFraction
2025-11-03 12:00:00+00:00,0.0,st4_conus.2025110312.01h.grb2,conus,WatershedFraction
2025-11-03 13:00:00+00:00,0.0,st4_conus.2025110313.01h.grb2,conus,WatershedFraction
2025-11-03 14:00:00+00:00,0.0,st4_conus.2025110314.01h.grb2,conus,WatershedFraction
2025-11-03 15:00:00+00:00,0.0,st4_conus.2025110315.01h.grb2,conus,WatershedFraction
2025-11-03 16:00:00+00:00,0.0,st4_conus.2025110316.01h.grb2,conus,WatershedFraction
2025-11-03 17:00:00+00:00,0.0,st4_conus.2025110317.01h.grb2,conus,WatershedFraction
2025-11-03 18:00:00+00:00,0.0,st4_conus.2025110318.01h.grb2,conus,WatershedFraction
2025-11-03 19:00:00+00:00,0.0,st4_conus.2025110319.01h.grb2,conus,WatershedFraction
2025-11-03 20:00:00+00:00,0.0,st4_conus.2025110320.01h.grb2,conus,WatershedFraction
2025-11-03 21:00:00+00:00,0.0,st4_conus.2025110321.01h.grb2,conus,WatershedFraction
2025-11-03 22:00:00+00:00,0.0,st4_conus.2025110322.01h.grb2,conus,WatershedFraction
2025-11-03 23:00:00+00:00,0.0,st4_conus.2025110323.01h.grb2,conus,WatershedFraction
2025-11-04 00:00:00+00:00,0.0,st4_conus.2025110400.01h.grb2,conus,WatershedFraction
2025-11-04 01:00:00+00:00,0.0,st4_conus.2025110401.01h.grb2,conus,WatershedFraction
2025-11-04 02:00:00+00:00,0.0,st4_conus.2025110402.01h.grb2,conus,WatershedFraction
2025-11-04 03:00:00+00:00,0.0,st4_conus.2025110403.01h.grb2,conus,WatershedFraction
2025-11-04 04:00:00+00:00,0.0,st4_conus.2025110404.01h.grb2,conus,WatershedFraction
2025-11-04 05:00:00+00:00,0.0,st4_conus.2025110405.01h.grb2,conus,WatershedFraction
2025-11-04 06:00:00+00:00,0.0,st4_conus.2025110406.01h.grb2,conus,WatershedFraction
2025-11-04 07:00:00+00:00,0.0,st4_conus.2025110407.01h.grb2,conus,WatershedFraction
2025-11-04 08:00:00+00:00,0.0,st4_conus.2025110408.01h.grb2,conus,WatershedFraction
2025-11-04 09:00:00+00:00,0.0,st4_conus.2025110409.01h.grb2,conus,WatershedFraction
2025-11-04 10:00:00+00:00,0.0,st4_conus.2025110410.01h.grb2,conus,WatershedFraction
2025-11-04 11:00:00+00:00,0.0,st4_conus.2025110411.01h.grb2,conus,WatershedFraction
2025-11-04 12:00:00+00:00,0.0,st4_conus.2025110412.01h.grb2,conus,WatershedFraction
2025-11-04 13:00:00+00:00,0.0,st4_conus.2025110413.01h.grb2,conus,WatershedFraction
2025-11-04 14:00:00+00:00,0.0,st4_conus.2025110414.01h.grb2,conus,WatershedFraction
2025-11-04 15:00:00+00:00,0.0,st4_conus.2025110415.01h.grb2,conus,WatershedFraction
2025-11-04 16:00:00+00:00,0.0,st4_conus.2025110416.01h.grb2,conus,WatershedFraction
2025-11-04 17:00:00+00:00,0.0,st4_conus.2025110417.01h.grb2,conus,WatershedFraction
2025-11-04 18:00:00+00:00,0.0,st4_conus.2025110418.01h.grb2,conus,WatershedFraction
2025-11-04 19:00:00+00:00,0.0,st4_conus.2025110419.01h.grb2,conus,WatershedFraction
