DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2019-06-01 00:00:00+00:00,0.0,ST4.2019060100.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 01:00:00+00:00,0.0,ST4.2019060101.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 02:00:00+00:00,0.0,ST4.2019060102.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 03:00:00+00:00,0.0,ST4.2019060103.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 04:00:00+00:00,0.0,ST4.2019060104.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 05:00:00+00:00,0.0,ST4.2019060105.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 06:00:00+00:00,0.0,ST4.2019060106.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 07:00:00+00:00,0.0,ST4.2019060107.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 08:00:00+00:00,0.0,ST4.2019060108.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 09:00:00+00:00,0.0,ST4.2019060109.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 10:00:00+00:00,0.0,ST4.2019060110.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 11:00:00+00:00,0.0,ST4.2019060111.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 12:00:00+00:00,0.0,ST4.2019060112.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 13:00:00+00:00,0.0,ST4.2019060113.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 14:00:00+00:00,0.0,ST4.2019060114.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 15:00:00+00:00,0.0,ST4.2019060115.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 16:00:00+00:00,0.0,ST4.2019060116.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 17:00:00+00:00,0.0,ST4.2019060117.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 18:00:00+00:00,0.0,ST4.2019060118.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 19:00:00+00:00,0.0,ST4.2019060119.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 20:00:00+00:00,0.0,ST4.2019060120.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 21:00:00+00:00,0.0,ST4.2019060121.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 22:00:00+00:00,0.0,ST4.2019060122.01h,legacy,WatershedFraction,pygrib:tp
2019-06-01 23:00:00+00:00,0.0,ST4.2019060123.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 00:00:00+00:00,0.0,ST4.2019060200.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 01:00:00+00:00,0.0,ST4.2019060201.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 02:00:00+00:00,0.0,ST4.2019060202.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 03:00:00+00:00,0.0,ST4.2019060203.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 04:00:00+00:00,0.0003668846322612137,ST4.2019060204.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 05:00:00+00:00,0.00010562761186892404,ST4.2019060205.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 06:00:00+00:00,0.0,ST4.2019060206.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 07:00:00+00:00,0.0,ST4.2019060207.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 08:00:00+00:00,0.0,ST4.2019060208.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 09:00:00+00:00,0.0,ST4.2019060209.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 10:00:00+00:00,0.0,ST4.2019060210.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 11:00:00+00:00,0.0,ST4.2019060211.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 12:00:00+00:00,0.0,ST4.2019060212.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 13:00:00+00:00,0.0,ST4.2019060213.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 14:00:00+00:00,0.0,ST4.2019060214.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 15:00:00+00:00,0.0,ST4.2019060215.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 16:00:00+00:00,0.0,ST4.2019060216.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 17:00:00+00:00,0.0,ST4.2019060217.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 18:00:00+00:00,0.0,ST4.2019060218.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 19:00:00+00:00,0.0,ST4.2019060219.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 20:00:00+00:00,0.007271034147328097,ST4.2019060220.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 21:00:00+00:00,0.11327981293911907,ST4.2019060221.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 22:00:00+00:00,0.0,ST4.2019060222.01h,legacy,WatershedFraction,pygrib:tp
2019-06-02 23:00:00+00:00,0.0,ST4.2019060223.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 00:00:00+00:00,0.0531893466734135,ST4.2019060300.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 01:00:00+00:00,0.022635926081742565,ST4.2019060301.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 02:00:00+00:00,0.0,ST4.2019060302.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 03:00:00+00:00,0.0,ST4.2019060303.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 04:00:00+00:00,0.0,ST4.2019060304.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 05:00:00+00:00,0.0,ST4.2019060305.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 06:00:00+00:00,0.0,ST4.2019060306.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 07:00:00+00:00,0.0,ST4.2019060307.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 08:00:00+00:00,0.0,ST4.2019060308.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 09:00:00+00:00,0.0,ST4.2019060309.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 10:00:00+00:00,0.0,ST4.2019060310.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 11:00:00+00:00,0.0,ST4.2019060311.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 12:00:00+00:00,0.0,ST4.2019060312.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 13:00:00+00:00,0.0,ST4.2019060313.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 14:00:00+00:00,0.0,ST4.2019060314.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 15:00:00+00:00,0.0,ST4.2019060315.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 16:00:00+00:00,0.0,ST4.2019060316.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 17:00:00+00:00,0.0,ST4.2019060317.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 18:00:00+00:00,0.0,ST4.2019060318.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 19:00:00+00:00,0.0,ST4.2019060319.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 20:00:00+00:00,0.0,ST4.2019060320.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 21:00:00+00:00,0.0,ST4.2019060321.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 22:00:00+00:00,0.0,ST4.2019060322.01h,legacy,WatershedFraction,pygrib:tp
2019-06-03 23:00:00+00:00,0.0,ST4.2019060323.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 00:00:00+00:00,0.0,ST4.2019060400.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 01:00:00+00:00,0.0,ST4.2019060401.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 02:00:00+00:00,0.0,ST4.2019060402.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 03:00:00+00:00,0.0,ST4.2019060403.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 04:00:00+00:00,0.0,ST4.2019060404.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 05:00:00+00:00,0.0,ST4.2019060405.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 06:00:00+00:00,0.0,ST4.2019060406.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 07:00:00+00:00,0.0,ST4.2019060407.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 08:00:00+00:00,0.0,ST4.2019060408.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 09:00:00+00:00,0.0,ST4.2019060409.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 10:00:00+00:00,0.0,ST4.2019060410.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 11:00:00+00:00,0.0,ST4.2019060411.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 12:00:00+00:00,0.0,ST4.2019060412.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 13:00:00+00:00,0.0,ST4.2019060413.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 14:00:00+00:00,0.0,ST4.2019060414.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 15:00:00+00:00,0.0,ST4.2019060415.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 16:00:00+00:00,0.0,ST4.2019060416.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 17:00:00+00:00,0.0,ST4.2019060417.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 18:00:00+00:00,0.0,ST4.2019060418.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 19:00:00+00:00,0.0,ST4.2019060419.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 20:00:00+00:00,0.0,ST4.2019060420.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 21:00:00+00:00,0.0,ST4.2019060421.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 22:00:00+00:00,0.0,ST4.2019060422.01h,legacy,WatershedFraction,pygrib:tp
2019-06-04 23:00:00+00:00,0.0,ST4.2019060423.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 00:00:00+00:00,0.0,ST4.2019060500.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 01:00:00+00:00,0.0,ST4.2019060501.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 02:00:00+00:00,0.0,ST4.2019060502.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 03:00:00+00:00,0.0,ST4.2019060503.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 04:00:00+00:00,0.0,ST4.2019060504.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 05:00:00+00:00,0.0,ST4.2019060505.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 06:00:00+00:00,0.0,ST4.2019060506.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 07:00:00+00:00,0.0,ST4.2019060507.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 08:00:00+00:00,0.0,ST4.2019060508.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 09:00:00+00:00,0.0,ST4.2019060509.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 10:00:00+00:00,0.0,ST4.2019060510.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 11:00:00+00:00,0.0,ST4.2019060511.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 12:00:00+00:00,0.0,ST4.2019060512.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 13:00:00+00:00,0.0,ST4.2019060513.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 14:00:00+00:00,0.0,ST4.2019060514.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 15:00:00+00:00,0.0,ST4.2019060515.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 16:00:00+00:00,0.0,ST4.2019060516.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 17:00:00+00:00,0.0,ST4.2019060517.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 18:00:00+00:00,0.0,ST4.2019060518.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 19:00:00+00:00,0.0,ST4.2019060519.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 20:00:00+00:00,0.0,ST4.2019060520.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 21:00:00+00:00,0.0,ST4.2019060521.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 22:00:00+00:00,0.0,ST4.2019060522.01h,legacy,WatershedFraction,pygrib:tp
2019-06-05 23:00:00+00:00,0.0,ST4.2019060523.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 00:00:00+00:00,0.0,ST4.2019060600.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 01:00:00+00:00,0.0,ST4.2019060601.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 02:00:00+00:00,0.0,ST4.2019060602.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 03:00:00+00:00,0.18722480896673516,ST4.2019060603.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 04:00:00+00:00,0.17116311884927593,ST4.2019060604.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 05:00:00+00:00,0.03083872467133084,ST4.2019060605.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 06:00:00+00:00,0.0016067350553360317,ST4.2019060606.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 07:00:00+00:00,0.23744121773635685,ST4.2019060607.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 08:00:00+00:00,0.027085745629486988,ST4.2019060608.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 09:00:00+00:00,0.0,ST4.2019060609.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 10:00:00+00:00,0.0,ST4.2019060610.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 11:00:00+00:00,0.0,ST4.2019060611.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 12:00:00+00:00,0.0,ST4.2019060612.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 13:00:00+00:00,0.0,ST4.2019060613.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 14:00:00+00:00,0.0,ST4.2019060614.01h,legacy,WatershedFraction,pygrib:tp
2019-06-06 15:00:00+00:00,0.0,ST4.2019060615.01h,legacy,WatershedFraction,pygrib:tp
