DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2020-10-01 00:00:00+00:00,0.0,st4_conus.2020100100.01h.grb2,conus,WatershedFraction
2020-10-01 01:00:00+00:00,0.0,st4_conus.2020100101.01h.grb2,conus,WatershedFraction
2020-10-01 02:00:00+00:00,0.0,st4_conus.2020100102.01h.grb2,conus,WatershedFraction
2020-10-01 03:00:00+00:00,0.0,st4_conus.2020100103.01h.grb2,conus,WatershedFraction
2020-10-01 04:00:00+00:00,0.0,st4_conus.2020100104.01h.grb2,conus,WatershedFraction
2020-10-01 05:00:00+00:00,0.0,st4_conus.2020100105.01h.grb2,conus,WatershedFraction
2020-10-01 06:00:00+00:00,0.0,st4_conus.2020100106.01h.grb2,conus,WatershedFraction
2020-10-01 07:00:00+00:00,0.0,st4_conus.2020100107.01h.grb2,conus,WatershedFraction
2020-10-01 08:00:00+00:00,0.0,st4_conus.2020100108.01h.grb2,conus,WatershedFraction
2020-10-01 09:00:00+00:00,0.0,st4_conus.2020100109.01h.grb2,conus,WatershedFraction
2020-10-01 10:00:00+00:00,0.0,st4_conus.2020100110.01h.grb2,conus,WatershedFraction
2020-10-01 11:00:00+00:00,0.0,st4_conus.2020100111.01h.grb2,conus,WatershedFraction
2020-10-01 12:00:00+00:00,0.0,st4_conus.2020100112.01h.grb2,conus,WatershedFraction
2020-10-01 13:00:00+00:00,0.0,st4_conus.2020100113.01h.grb2,conus,WatershedFraction
2020-10-01 14:00:00+00:00,0.0,st4_conus.2020100114.01h.grb2,conus,WatershedFraction
2020-10-01 15:00:00+00:00,0.0,st4_conus.2020100115.01h.grb2,conus,WatershedFraction
2020-10-01 16:00:00+00:00,0.0,st4_conus.2020100116.01h.grb2,conus,WatershedFraction
2020-10-01 17:00:00+00:00,0.0,st4_conus.2020100117.01h.grb2,conus,WatershedFraction
2020-10-01 18:00:00+00:00,0.0,st4_conus.2020100118.01h.grb2,conus,WatershedFraction
2020-10-01 19:00:00+00:00,0.0,st4_conus.2020100119.01h.grb2,conus,WatershedFraction
2020-10-01 20:00:00+00:00,0.0,st4_conus.2020100120.01h.grb2,conus,WatershedFraction
