DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2018-12-01 00:00:00+00:00,0.0,ST4.2018120100.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 01:00:00+00:00,0.0,ST4.2018120101.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 02:00:00+00:00,0.0,ST4.2018120102.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 03:00:00+00:00,0.0,ST4.2018120103.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 04:00:00+00:00,0.0,ST4.2018120104.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 05:00:00+00:00,0.0,ST4.2018120105.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 06:00:00+00:00,0.0,ST4.2018120106.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 07:00:00+00:00,0.0,ST4.2018120107.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 08:00:00+00:00,0.0,ST4.2018120108.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 09:00:00+00:00,0.0,ST4.2018120109.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 10:00:00+00:00,0.007304176968503937,ST4.2018120110.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 11:00:00+00:00,0.005118110236220472,ST4.2018120111.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 12:00:00+00:00,0.036961098818897635,ST4.2018120112.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 13:00:00+00:00,0.1979477809055118,ST4.2018120113.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 14:00:00+00:00,0.2234234283464567,ST4.2018120114.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 15:00:00+00:00,0.4419983234251969,ST4.2018120115.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 16:00:00+00:00,0.14954557283464567,ST4.2018120116.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 17:00:00+00:00,0.39944984724409455,ST4.2018120117.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 18:00:00+00:00,0.25798510984251966,ST4.2018120118.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 19:00:00+00:00,0.06467525944881891,ST4.2018120119.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 20:00:00+00:00,0.0368407375984252,ST4.2018120120.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 21:00:00+00:00,0.0,ST4.2018120121.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 22:00:00+00:00,0.024936275393700785,ST4.2018120122.01h,legacy,WatershedFraction,pygrib:tp
2018-12-01 23:00:00+00:00,0.00903774842519685,ST4.2018120123.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 00:00:00+00:00,0.0029765236220472445,ST4.2018120200.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 01:00:00+00:00,0.0,ST4.2018120201.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 02:00:00+00:00,0.0029765236220472445,ST4.2018120202.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 03:00:00+00:00,0.0010535088582677165,ST4.2018120203.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 04:00:00+00:00,0.004389836023622047,ST4.2018120204.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 05:00:00+00:00,0.0,ST4.2018120205.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 06:00:00+00:00,0.0,ST4.2018120206.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 07:00:00+00:00,0.0,ST4.2018120207.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 08:00:00+00:00,0.007392904133858267,ST4.2018120208.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 09:00:00+00:00,0.019958056692913385,ST4.2018120209.01h,legacy,WatershedFraction,pygrib:tp
2018-12-02 10:00:00+00:00,0.0017912051181102361,ST4.2018120210.01h,legacy,WatershedFraction,pygrib:tp
