DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2023-09-01 00:00:00+00:00,0.0,st4_conus.2023090100.01h.grb2,conus,WatershedFraction
2023-09-01 01:00:00+00:00,0.0,st4_conus.2023090101.01h.grb2,conus,WatershedFraction
2023-09-01 02:00:00+00:00,0.0,st4_conus.2023090102.01h.grb2,conus,WatershedFraction
2023-09-01 03:00:00+00:00,0.0,st4_conus.2023090103.01h.grb2,conus,WatershedFraction
2023-09-01 04:00:00+00:00,0.0,st4_conus.2023090104.01h.grb2,conus,WatershedFraction
2023-09-01 05:00:00+00:00,0.0,st4_conus.2023090105.01h.grb2,conus,WatershedFraction
2023-09-01 06:00:00+00:00,0.0,st4_conus.2023090106.01h.grb2,conus,WatershedFraction
2023-09-01 07:00:00+00:00,0.0,st4_conus.2023090107.01h.grb2,conus,WatershedFraction
2023-09-01 08:00:00+00:00,0.0,st4_conus.2023090108.01h.grb2,conus,WatershedFraction
2023-09-01 09:00:00+00:00,0.0,st4_conus.2023090109.01h.grb2,conus,WatershedFraction
2023-09-01 10:00:00+00:00,0.0,st4_conus.2023090110.01h.grb2,conus,WatershedFraction
2023-09-01 11:00:00+00:00,0.0,st4_conus.2023090111.01h.grb2,conus,WatershedFraction
2023-09-01 12:00:00+00:00,0.0,st4_conus.2023090112.01h.grb2,conus,WatershedFraction
2023-09-01 13:00:00+00:00,0.0,st4_conus.2023090113.01h.grb2,conus,WatershedFraction
2023-09-01 14:00:00+00:00,0.0,st4_conus.2023090114.01h.grb2,conus,WatershedFraction
2023-09-01 15:00:00+00:00,0.0,st4_conus.2023090115.01h.grb2,conus,WatershedFraction
2023-09-01 16:00:00+00:00,0.0,st4_conus.2023090116.01h.grb2,conus,WatershedFraction
2023-09-01 17:00:00+00:00,0.0,st4_conus.2023090117.01h.grb2,conus,WatershedFraction
2023-09-01 18:00:00+00:00,0.0,st4_conus.2023090118.01h.grb2,conus,WatershedFraction
2023-09-01 19:00:00+00:00,0.0,st4_conus.2023090119.01h.grb2,conus,WatershedFraction
2023-09-01 20:00:00+00:00,0.0,st4_conus.2023090120.01h.grb2,conus,WatershedFraction
2023-09-01 21:00:00+00:00,0.0,st4_conus.2023090121.01h.grb2,conus,WatershedFraction
2023-09-01 22:00:00+00:00,0.0,st4_conus.2023090122.01h.grb2,conus,WatershedFraction
2023-09-01 23:00:00+00:00,0.0,st4_conus.2023090123.01h.grb2,conus,WatershedFraction
2023-09-02 00:00:00+00:00,0.0,st4_conus.2023090200.01h.grb2,conus,WatershedFraction
2023-09-02 01:00:00+00:00,0.0,st4_conus.2023090201.01h.grb2,conus,WatershedFraction
2023-09-02 02:00:00+00:00,0.0,st4_conus.2023090202.01h.grb2,conus,WatershedFraction
2023-09-02 03:00:00+00:00,0.0,st4_conus.2023090203.01h.grb2,conus,WatershedFraction
2023-09-02 04:00:00+00:00,0.0,st4_conus.2023090204.01h.grb2,conus,WatershedFraction
2023-09-02 05:00:00+00:00,0.0,st4_conus.2023090205.01h.grb2,conus,WatershedFraction
2023-09-02 06:00:00+00:00,0.0,st4_conus.2023090206.01h.grb2,conus,WatershedFraction
2023-09-02 07:00:00+00:00,0.0,st4_conus.2023090207.01h.grb2,conus,WatershedFraction
2023-09-02 08:00:00+00:00,0.0,st4_conus.2023090208.01h.grb2,conus,WatershedFraction
2023-09-02 09:00:00+00:00,0.0,st4_conus.2023090209.01h.grb2,conus,WatershedFraction
2023-09-02 10:00:00+00:00,0.0,st4_conus.2023090210.01h.grb2,conus,WatershedFraction
2023-09-02 11:00:00+00:00,0.0,st4_conus.2023090211.01h.grb2,conus,WatershedFraction
2023-09-02 12:00:00+00:00,0.0,st4_conus.2023090212.01h.grb2,conus,WatershedFraction
2023-09-02 13:00:00+00:00,0.0,st4_conus.2023090213.01h.grb2,conus,WatershedFraction
2023-09-02 14:00:00+00:00,0.0,st4_conus.2023090214.01h.grb2,conus,WatershedFraction
2023-09-02 15:00:00+00:00,0.0,st4_conus.2023090215.01h.grb2,conus,WatershedFraction
2023-09-02 16:00:00+00:00,0.0,st4_conus.2023090216.01h.grb2,conus,WatershedFraction
2023-09-02 17:00:00+00:00,0.0,st4_conus.2023090217.01h.grb2,conus,WatershedFraction
2023-09-02 18:00:00+00:00,0.0,st4_conus.2023090218.01h.grb2,conus,WatershedFraction
2023-09-02 19:00:00+00:00,0.0,st4_conus.2023090219.01h.grb2,conus,WatershedFraction
2023-09-02 20:00:00+00:00,0.0,st4_conus.2023090220.01h.grb2,conus,WatershedFraction
2023-09-02 21:00:00+00:00,0.0,st4_conus.2023090221.01h.grb2,conus,WatershedFraction
2023-09-02 22:00:00+00:00,0.0,st4_conus.2023090222.01h.grb2,conus,WatershedFraction
2023-09-02 23:00:00+00:00,0.0,st4_conus.2023090223.01h.grb2,conus,WatershedFraction
2023-09-03 00:00:00+00:00,0.0,st4_conus.2023090300.01h.grb2,conus,WatershedFraction
2023-09-03 01:00:00+00:00,0.0,st4_conus.2023090301.01h.grb2,conus,WatershedFraction
2023-09-03 02:00:00+00:00,0.0,st4_conus.2023090302.01h.grb2,conus,WatershedFraction
2023-09-03 03:00:00+00:00,0.0,st4_conus.2023090303.01h.grb2,conus,WatershedFraction
2023-09-03 04:00:00+00:00,0.0,st4_conus.2023090304.01h.grb2,conus,WatershedFraction
2023-09-03 05:00:00+00:00,0.0,st4_conus.2023090305.01h.grb2,conus,WatershedFraction
2023-09-03 06:00:00+00:00,0.0,st4_conus.2023090306.01h.grb2,conus,WatershedFraction
2023-09-03 07:00:00+00:00,0.0,st4_conus.2023090307.01h.grb2,conus,WatershedFraction
2023-09-03 08:00:00+00:00,0.0,st4_conus.2023090308.01h.grb2,conus,WatershedFraction
2023-09-03 09:00:00+00:00,0.0,st4_conus.2023090309.01h.grb2,conus,WatershedFraction
2023-09-03 10:00:00+00:00,0.0,st4_conus.2023090310.01h.grb2,conus,WatershedFraction
2023-09-03 11:00:00+00:00,0.0,st4_conus.2023090311.01h.grb2,conus,WatershedFraction
2023-09-03 12:00:00+00:00,0.0,st4_conus.2023090312.01h.grb2,conus,WatershedFraction
2023-09-03 13:00:00+00:00,0.0,st4_conus.2023090313.01h.grb2,conus,WatershedFraction
2023-09-03 14:00:00+00:00,0.0,st4_conus.2023090314.01h.grb2,conus,WatershedFraction
2023-09-03 15:00:00+00:00,0.0,st4_conus.2023090315.01h.grb2,conus,WatershedFraction
2023-09-03 16:00:00+00:00,0.0,st4_conus.2023090316.01h.grb2,conus,WatershedFraction
2023-09-03 17:00:00+00:00,0.0,st4_conus.2023090317.01h.grb2,conus,WatershedFraction
2023-09-03 18:00:00+00:00,0.0,st4_conus.2023090318.01h.grb2,conus,WatershedFraction
2023-09-03 19:00:00+00:00,0.0,st4_conus.2023090319.01h.grb2,conus,WatershedFraction
2023-09-03 20:00:00+00:00,0.0,st4_conus.2023090320.01h.grb2,conus,WatershedFraction
2023-09-03 21:00:00+00:00,0.0,st4_conus.2023090321.01h.grb2,conus,WatershedFraction
2023-09-03 22:00:00+00:00,0.0,st4_conus.2023090322.01h.grb2,conus,WatershedFraction
2023-09-03 23:00:00+00:00,0.0,st4_conus.2023090323.01h.grb2,conus,WatershedFraction
2023-09-04 00:00:00+00:00,0.0,st4_conus.2023090400.01h.grb2,conus,WatershedFraction
2023-09-04 01:00:00+00:00,0.0,st4_conus.2023090401.01h.grb2,conus,WatershedFraction
2023-09-04 02:00:00+00:00,0.0,st4_conus.2023090402.01h.grb2,conus,WatershedFraction
2023-09-04 03:00:00+00:00,0.0,st4_conus.2023090403.01h.grb2,conus,WatershedFraction
2023-09-04 04:00:00+00:00,0.0,st4_conus.2023090404.01h.grb2,conus,WatershedFraction
2023-09-04 05:00:00+00:00,0.0,st4_conus.2023090405.01h.grb2,conus,WatershedFraction
2023-09-04 06:00:00+00:00,0.0,st4_conus.2023090406.01h.grb2,conus,WatershedFraction
2023-09-04 07:00:00+00:00,0.0,st4_conus.2023090407.01h.grb2,conus,WatershedFraction
2023-09-04 08:00:00+00:00,0.0,st4_conus.2023090408.01h.grb2,conus,WatershedFraction
2023-09-04 09:00:00+00:00,0.0,st4_conus.2023090409.01h.grb2,conus,WatershedFraction
2023-09-04 10:00:00+00:00,0.0,st4_conus.2023090410.01h.grb2,conus,WatershedFraction
2023-09-04 11:00:00+00:00,0.0,st4_conus.2023090411.01h.grb2,conus,WatershedFraction
2023-09-04 12:00:00+00:00,0.0,st4_conus.2023090412.01h.grb2,conus,WatershedFraction
2023-09-04 13:00:00+00:00,0.0,st4_conus.2023090413.01h.grb2,conus,WatershedFraction
2023-09-04 14:00:00+00:00,0.0,st4_conus.2023090414.01h.grb2,conus,WatershedFraction
2023-09-04 15:00:00+00:00,0.0,st4_conus.2023090415.01h.grb2,conus,WatershedFraction
2023-09-04 16:00:00+00:00,0.0,st4_conus.2023090416.01h.grb2,conus,WatershedFraction
2023-09-04 17:00:00+00:00,0.0,st4_conus.2023090417.01h.grb2,conus,WatershedFraction
2023-09-04 18:00:00+00:00,0.0,st4_conus.2023090418.01h.grb2,conus,WatershedFraction
2023-09-04 19:00:00+00:00,0.0,st4_conus.2023090419.01h.grb2,conus,WatershedFraction
2023-09-04 20:00:00+00:00,0.0,st4_conus.2023090420.01h.grb2,conus,WatershedFraction
2023-09-04 21:00:00+00:00,0.0,st4_conus.2023090421.01h.grb2,conus,WatershedFraction
2023-09-04 22:00:00+00:00,0.0,st4_conus.2023090422.01h.grb2,conus,WatershedFraction
2023-09-04 23:00:00+00:00,0.0,st4_conus.2023090423.01h.grb2,conus,WatershedFraction
2023-09-05 00:00:00+00:00,0.0,st4_conus.2023090500.01h.grb2,conus,WatershedFraction
2023-09-05 01:00:00+00:00,0.0,st4_conus.2023090501.01h.grb2,conus,WatershedFraction
2023-09-05 02:00:00+00:00,0.0,st4_conus.2023090502.01h.grb2,conus,WatershedFraction
2023-09-05 03:00:00+00:00,0.0,st4_conus.2023090503.01h.grb2,conus,WatershedFraction
2023-09-05 04:00:00+00:00,0.0,st4_conus.2023090504.01h.grb2,conus,WatershedFraction
2023-09-05 05:00:00+00:00,0.0,st4_conus.2023090505.01h.grb2,conus,WatershedFraction
2023-09-05 06:00:00+00:00,0.0,st4_conus.2023090506.01h.grb2,conus,WatershedFraction
2023-09-05 07:00:00+00:00,0.0,st4_conus.2023090507.01h.grb2,conus,WatershedFraction
2023-09-05 08:00:00+00:00,0.0,st4_conus.2023090508.01h.grb2,conus,WatershedFraction
2023-09-05 09:00:00+00:00,0.0,st4_conus.2023090509.01h.grb2,conus,WatershedFraction
2023-09-05 10:00:00+00:00,0.0,st4_conus.2023090510.01h.grb2,conus,WatershedFraction
2023-09-05 11:00:00+00:00,0.0,st4_conus.2023090511.01h.grb2,conus,WatershedFraction
2023-09-05 12:00:00+00:00,0.0,st4_conus.2023090512.01h.grb2,conus,WatershedFraction
2023-09-05 13:00:00+00:00,0.0,st4_conus.2023090513.01h.grb2,conus,WatershedFraction
2023-09-05 14:00:00+00:00,0.0,st4_conus.2023090514.01h.grb2,conus,WatershedFraction
