DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2019-02-01 00:00:00+00:00,0.0,ST4.2019020100.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 01:00:00+00:00,0.0,ST4.2019020101.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 02:00:00+00:00,0.0,ST4.2019020102.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 03:00:00+00:00,0.0,ST4.2019020103.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 04:00:00+00:00,0.0,ST4.2019020104.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 05:00:00+00:00,0.0,ST4.2019020105.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 06:00:00+00:00,0.0,ST4.2019020106.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 07:00:00+00:00,0.0,ST4.2019020107.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 08:00:00+00:00,0.0,ST4.2019020108.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 09:00:00+00:00,0.0,ST4.2019020109.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 10:00:00+00:00,0.0,ST4.2019020110.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 11:00:00+00:00,0.0,ST4.2019020111.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 12:00:00+00:00,0.0,ST4.2019020112.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 13:00:00+00:00,0.0,ST4.2019020113.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 14:00:00+00:00,0.0,ST4.2019020114.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 15:00:00+00:00,0.0,ST4.2019020115.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 16:00:00+00:00,0.0,ST4.2019020116.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 17:00:00+00:00,0.0,ST4.2019020117.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 18:00:00+00:00,0.0,ST4.2019020118.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 19:00:00+00:00,0.0,ST4.2019020119.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 20:00:00+00:00,0.0,ST4.2019020120.01h,legacy,WatershedFraction,pygrib:tp
2019-02-01 21:00:00+00:00,0.0,ST4.2019020121.01h,legacy,WatershedFraction,pygrib:tp
