DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2020-07-20 00:00:00+00:00,0.015469633719068824,st4_conus.2020072000.01h.grb2,conus,WatershedFraction
2020-07-20 01:00:00+00:00,0.14640965489774083,st4_conus.2020072001.01h.grb2,conus,WatershedFraction
2020-07-20 02:00:00+00:00,0.0007793310983269664,st4_conus.2020072002.01h.grb2,conus,WatershedFraction
2020-07-20 03:00:00+00:00,0.0,st4_conus.2020072003.01h.grb2,conus,WatershedFraction
2020-07-20 04:00:00+00:00,0.0,st4_conus.2020072004.01h.grb2,conus,WatershedFraction
2020-07-20 05:00:00+00:00,0.0,st4_conus.2020072005.01h.grb2,conus,WatershedFraction
2020-07-20 06:00:00+00:00,0.0,st4_conus.2020072006.01h.grb2,conus,WatershedFraction
2020-07-20 07:00:00+00:00,0.0,st4_conus.2020072007.01h.grb2,conus,WatershedFraction
2020-07-20 08:00:00+00:00,0.0,st4_conus.2020072008.01h.grb2,conus,WatershedFraction
2020-07-20 09:00:00+00:00,0.0,st4_conus.2020072009.01h.grb2,conus,WatershedFraction
2020-07-20 10:00:00+00:00,0.0,st4_conus.2020072010.01h.grb2,conus,WatershedFraction
2020-07-20 11:00:00+00:00,0.0,st4_conus.2020072011.01h.grb2,conus,WatershedFraction
2020-07-20 12:00:00+00:00,0.0,st4_conus.2020072012.01h.grb2,conus,WatershedFraction
2020-07-20 13:00:00+00:00,0.0,st4_conus.2020072013.01h.grb2,conus,WatershedFraction
2020-07-20 14:00:00+00:00,0.0,st4_conus.2020072014.01h.grb2,conus,WatershedFraction
2020-07-20 15:00:00+00:00,0.0,st4_conus.2020072015.01h.grb2,conus,WatershedFraction
2020-07-20 16:00:00+00:00,0.0,st4_conus.2020072016.01h.grb2,conus,WatershedFraction
2020-07-20 17:00:00+00:00,0.0,st4_conus.2020072017.01h.grb2,conus,WatershedFraction
2020-07-20 18:00:00+00:00,0.0,st4_conus.2020072018.01h.grb2,conus,WatershedFraction
2020-07-20 19:00:00+00:00,0.0,st4_conus.2020072019.01h.grb2,conus,WatershedFraction
2020-07-20 20:00:00+00:00,0.0,st4_conus.2020072020.01h.grb2,conus,WatershedFraction
2020-07-20 21:00:00+00:00,0.0,st4_conus.2020072021.01h.grb2,conus,WatershedFraction
2020-07-20 22:00:00+00:00,0.0,st4_conus.2020072022.01h.grb2,conus,WatershedFraction
2020-07-20 23:00:00+00:00,0.0,st4_conus.2020072023.01h.grb2,conus,WatershedFraction
2020-07-21 00:00:00+00:00,0.0,st4_conus.2020072100.01h.grb2,conus,WatershedFraction
2020-07-21 01:00:00+00:00,0.0,st4_conus.2020072101.01h.grb2,conus,WatershedFraction
2020-07-21 02:00:00+00:00,0.0,st4_conus.2020072102.01h.grb2,conus,WatershedFraction
2020-07-21 03:00:00+00:00,0.0,st4_conus.2020072103.01h.grb2,conus,WatershedFraction
2020-07-21 04:00:00+00:00,0.0,st4_conus.2020072104.01h.grb2,conus,WatershedFraction
2020-07-21 05:00:00+00:00,0.0,st4_conus.2020072105.01h.grb2,conus,WatershedFraction
2020-07-21 06:00:00+00:00,0.0,st4_conus.2020072106.01h.grb2,conus,WatershedFraction
2020-07-21 07:00:00+00:00,0.0,st4_conus.2020072107.01h.grb2,conus,WatershedFraction
2020-07-21 08:00:00+00:00,0.0,st4_conus.2020072108.01h.grb2,conus,WatershedFraction
2020-07-21 09:00:00+00:00,0.0,st4_conus.2020072109.01h.grb2,conus,WatershedFraction
2020-07-21 10:00:00+00:00,0.0,st4_conus.2020072110.01h.grb2,conus,WatershedFraction
2020-07-21 11:00:00+00:00,0.0,st4_conus.2020072111.01h.grb2,conus,WatershedFraction
2020-07-21 12:00:00+00:00,0.0,st4_conus.2020072112.01h.grb2,conus,WatershedFraction
2020-07-21 13:00:00+00:00,0.0,st4_conus.2020072113.01h.grb2,conus,WatershedFraction
2020-07-21 14:00:00+00:00,0.0,st4_conus.2020072114.01h.grb2,conus,WatershedFraction
2020-07-21 15:00:00+00:00,0.0,st4_conus.2020072115.01h.grb2,conus,WatershedFraction
2020-07-21 16:00:00+00:00,0.0,st4_conus.2020072116.01h.grb2,conus,WatershedFraction
2020-07-21 17:00:00+00:00,0.0,st4_conus.2020072117.01h.grb2,conus,WatershedFraction
2020-07-21 18:00:00+00:00,0.0,st4_conus.2020072118.01h.grb2,conus,WatershedFraction
2020-07-21 19:00:00+00:00,0.0,st4_conus.2020072119.01h.grb2,conus,WatershedFraction
2020-07-21 20:00:00+00:00,0.0,st4_conus.2020072120.01h.grb2,conus,WatershedFraction
2020-07-21 21:00:00+00:00,0.0,st4_conus.2020072121.01h.grb2,conus,WatershedFraction
2020-07-21 22:00:00+00:00,0.0,st4_conus.2020072122.01h.grb2,conus,WatershedFraction
2020-07-21 23:00:00+00:00,0.0,st4_conus.2020072123.01h.grb2,conus,WatershedFraction
2020-07-22 00:00:00+00:00,0.0,st4_conus.2020072200.01h.grb2,conus,WatershedFraction
2020-07-22 01:00:00+00:00,0.0,st4_conus.2020072201.01h.grb2,conus,WatershedFraction
2020-07-22 02:00:00+00:00,0.0,st4_conus.2020072202.01h.grb2,conus,WatershedFraction
2020-07-22 03:00:00+00:00,0.0,st4_conus.2020072203.01h.grb2,conus,WatershedFraction
2020-07-22 04:00:00+00:00,0.0,st4_conus.2020072204.01h.grb2,conus,WatershedFraction
2020-07-22 05:00:00+00:00,0.0,st4_conus.2020072205.01h.grb2,conus,WatershedFraction
2020-07-22 06:00:00+00:00,0.0,st4_conus.2020072206.01h.grb2,conus,WatershedFraction
2020-07-22 07:00:00+00:00,0.0,st4_conus.2020072207.01h.grb2,conus,WatershedFraction
2020-07-22 08:00:00+00:00,0.0,st4_conus.2020072208.01h.grb2,conus,WatershedFraction
2020-07-22 09:00:00+00:00,0.0,st4_conus.2020072209.01h.grb2,conus,WatershedFraction
2020-07-22 10:00:00+00:00,0.0,st4_conus.2020072210.01h.grb2,conus,WatershedFraction
2020-07-22 11:00:00+00:00,0.0,st4_conus.2020072211.01h.grb2,conus,WatershedFraction
2020-07-22 12:00:00+00:00,0.0,st4_conus.2020072212.01h.grb2,conus,WatershedFraction
2020-07-22 13:00:00+00:00,0.0,st4_conus.2020072213.01h.grb2,conus,WatershedFraction
2020-07-22 14:00:00+00:00,0.0,st4_conus.2020072214.01h.grb2,conus,WatershedFraction
2020-07-22 15:00:00+00:00,0.0,st4_conus.2020072215.01h.grb2,conus,WatershedFraction
