DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2020-05-01 00:00:00+00:00,0.0,ST4.2020050100.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 01:00:00+00:00,0.0,ST4.2020050101.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 02:00:00+00:00,0.0,ST4.2020050102.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 03:00:00+00:00,0.0,ST4.2020050103.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 04:00:00+00:00,0.0,ST4.2020050104.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 05:00:00+00:00,0.0,ST4.2020050105.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 06:00:00+00:00,0.0,ST4.2020050106.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 07:00:00+00:00,0.0,ST4.2020050107.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 08:00:00+00:00,0.0,ST4.2020050108.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 09:00:00+00:00,0.0,ST4.2020050109.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 10:00:00+00:00,0.0,ST4.2020050110.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 11:00:00+00:00,0.0,ST4.2020050111.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 12:00:00+00:00,0.0,ST4.2020050112.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 13:00:00+00:00,0.0,ST4.2020050113.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 14:00:00+00:00,0.0,ST4.2020050114.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 15:00:00+00:00,0.0,ST4.2020050115.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 16:00:00+00:00,0.0,ST4.2020050116.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 17:00:00+00:00,0.0,ST4.2020050117.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 18:00:00+00:00,0.0,ST4.2020050118.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 19:00:00+00:00,0.0,ST4.2020050119.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 20:00:00+00:00,0.0,ST4.2020050120.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 21:00:00+00:00,0.0,ST4.2020050121.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 22:00:00+00:00,0.0,ST4.2020050122.01h,legacy,WatershedFraction,pygrib:tp
2020-05-01 23:00:00+00:00,0.0,ST4.2020050123.01h,legacy,WatershedFraction,pygrib:tp
2020-05-02 00:00:00+00:00,0.0,ST4.2020050200.01h,legacy,WatershedFraction,pygrib:tp
2020-05-02 01:00:00+00:00,0.0,ST4.2020050201.01h,legacy,WatershedFraction,pygrib:tp
2020-05-02 02:00:00+00:00,0.0,ST4.2020050202.01h,legacy,WatershedFraction,pygrib:tp
