DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2017-02-01 00:00:00+00:00,0.0,ST4.2017020100.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 01:00:00+00:00,0.0,ST4.2017020101.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 02:00:00+00:00,0.0,ST4.2017020102.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 03:00:00+00:00,0.0,ST4.2017020103.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 04:00:00+00:00,0.0,ST4.2017020104.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 05:00:00+00:00,0.0,ST4.2017020105.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 06:00:00+00:00,0.0,ST4.2017020106.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 07:00:00+00:00,0.0,ST4.2017020107.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 08:00:00+00:00,0.0,ST4.2017020108.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 09:00:00+00:00,0.0,ST4.2017020109.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 10:00:00+00:00,0.0,ST4.2017020110.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 11:00:00+00:00,0.0,ST4.2017020111.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 12:00:00+00:00,0.0,ST4.2017020112.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 13:00:00+00:00,0.0,ST4.2017020113.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 14:00:00+00:00,0.0,ST4.2017020114.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 15:00:00+00:00,0.0,ST4.2017020115.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 16:00:00+00:00,0.0,ST4.2017020116.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 17:00:00+00:00,0.0,ST4.2017020117.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 18:00:00+00:00,0.0,ST4.2017020118.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 19:00:00+00:00,0.0,ST4.2017020119.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 20:00:00+00:00,0.0,ST4.2017020120.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 21:00:00+00:00,0.0,ST4.2017020121.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 22:00:00+00:00,0.0,ST4.2017020122.01h,legacy,WatershedFraction,pygrib:tp
2017-02-01 23:00:00+00:00,0.0,ST4.2017020123.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 00:00:00+00:00,0.0,ST4.2017020200.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 01:00:00+00:00,0.0,ST4.2017020201.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 02:00:00+00:00,0.0,ST4.2017020202.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 03:00:00+00:00,0.0,ST4.2017020203.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 04:00:00+00:00,0.0,ST4.2017020204.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 05:00:00+00:00,0.0,ST4.2017020205.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 06:00:00+00:00,0.0,ST4.2017020206.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 07:00:00+00:00,0.0,ST4.2017020207.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 08:00:00+00:00,0.0,ST4.2017020208.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 09:00:00+00:00,0.0,ST4.2017020209.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 10:00:00+00:00,0.0,ST4.2017020210.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 11:00:00+00:00,0.0,ST4.2017020211.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 12:00:00+00:00,0.0,ST4.2017020212.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 13:00:00+00:00,0.0,ST4.2017020213.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 14:00:00+00:00,0.0,ST4.2017020214.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 15:00:00+00:00,0.0,ST4.2017020215.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 16:00:00+00:00,0.0,ST4.2017020216.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 17:00:00+00:00,0.0,ST4.2017020217.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 18:00:00+00:00,0.0,ST4.2017020218.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 19:00:00+00:00,0.0,ST4.2017020219.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 20:00:00+00:00,0.0,ST4.2017020220.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 21:00:00+00:00,0.0,ST4.2017020221.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 22:00:00+00:00,0.0,ST4.2017020222.01h,legacy,WatershedFraction,pygrib:tp
2017-02-02 23:00:00+00:00,0.0,ST4.2017020223.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 00:00:00+00:00,0.0,ST4.2017020300.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 01:00:00+00:00,0.0,ST4.2017020301.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 02:00:00+00:00,0.0,ST4.2017020302.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 03:00:00+00:00,0.0,ST4.2017020303.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 04:00:00+00:00,0.0,ST4.2017020304.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 05:00:00+00:00,0.0,ST4.2017020305.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 06:00:00+00:00,0.0,ST4.2017020306.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 07:00:00+00:00,0.0,ST4.2017020307.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 08:00:00+00:00,0.0,ST4.2017020308.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 09:00:00+00:00,0.0,ST4.2017020309.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 10:00:00+00:00,0.0,ST4.2017020310.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 11:00:00+00:00,0.0,ST4.2017020311.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 12:00:00+00:00,0.0,ST4.2017020312.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 13:00:00+00:00,0.0,ST4.2017020313.01h,legacy,WatershedFraction,pygrib:tp
2017-02-03 14:00:00+00:00,0.0,ST4.2017020314.01h,legacy,WatershedFraction,pygrib:tp
