DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2017-04-01 00:00:00+00:00,0.0,ST4.2017040100.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 01:00:00+00:00,0.0,ST4.2017040101.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 02:00:00+00:00,0.0,ST4.2017040102.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 03:00:00+00:00,0.0,ST4.2017040103.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 04:00:00+00:00,0.0,ST4.2017040104.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 05:00:00+00:00,0.0,ST4.2017040105.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 06:00:00+00:00,0.0,ST4.2017040106.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 07:00:00+00:00,0.0,ST4.2017040107.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 08:00:00+00:00,0.0,ST4.2017040108.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 09:00:00+00:00,0.0,ST4.2017040109.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 10:00:00+00:00,0.0,ST4.2017040110.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 11:00:00+00:00,0.0,ST4.2017040111.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 12:00:00+00:00,0.0,ST4.2017040112.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 13:00:00+00:00,0.0,ST4.2017040113.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 14:00:00+00:00,0.0,ST4.2017040114.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 15:00:00+00:00,0.0,ST4.2017040115.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 16:00:00+00:00,0.0,ST4.2017040116.01h,legacy,WatershedFraction,pygrib:tp
2017-04-01 17:00:00+00:00,0.0,ST4.2017040117.01h,legacy,WatershedFraction,pygrib:tp
