DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2019-03-01 00:00:00+00:00,0.0,ST4.2019030100.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 01:00:00+00:00,0.0,ST4.2019030101.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 02:00:00+00:00,0.0,ST4.2019030102.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 03:00:00+00:00,0.0,ST4.2019030103.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 04:00:00+00:00,0.0,ST4.2019030104.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 05:00:00+00:00,0.0,ST4.2019030105.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 06:00:00+00:00,0.0,ST4.2019030106.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 07:00:00+00:00,0.0,ST4.2019030107.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 08:00:00+00:00,0.0,ST4.2019030108.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 09:00:00+00:00,0.09912694109890362,ST4.2019030109.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 10:00:00+00:00,0.07657983592771324,ST4.2019030110.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 11:00:00+00:00,0.047068295975092864,ST4.2019030111.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 12:00:00+00:00,0.01727632359879172,ST4.2019030112.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 13:00:00+00:00,0.015366806502300887,ST4.2019030113.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 14:00:00+00:00,0.01863484927805456,ST4.2019030114.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 15:00:00+00:00,0.007612526247208005,ST4.2019030115.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 16:00:00+00:00,0.0,ST4.2019030116.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 17:00:00+00:00,0.0,ST4.2019030117.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 18:00:00+00:00,0.0,ST4.2019030118.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 19:00:00+00:00,0.0,ST4.2019030119.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 20:00:00+00:00,0.0,ST4.2019030120.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 21:00:00+00:00,0.0,ST4.2019030121.01h,legacy,WatershedFraction,pygrib:tp
2019-03-01 22:00:00+00:00,0.0,ST4.2019030122.01h,legacy,WatershedFraction,pygrib:tp
