DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2025-08-01 00:00:00+00:00,0.009366768955038018,st4_conus.2025080100.01h.grb2,conus,WatershedFraction
2025-08-01 01:00:00+00:00,0.01850424891747879,st4_conus.2025080101.01h.grb2,conus,WatershedFraction
2025-08-01 02:00:00+00:00,0.0,st4_conus.2025080102.01h.grb2,conus,WatershedFraction
2025-08-01 03:00:00+00:00,0.0,st4_conus.2025080103.01h.grb2,conus,WatershedFraction
2025-08-01 04:00:00+00:00,0.0,st4_conus.2025080104.01h.grb2,conus,WatershedFraction
2025-08-01 05:00:00+00:00,0.0,st4_conus.2025080105.01h.grb2,conus,WatershedFraction
2025-08-01 06:00:00+00:00,0.0,st4_conus.2025080106.01h.grb2,conus,WatershedFraction
2025-08-01 07:00:00+00:00,0.0,st4_conus.2025080107.01h.grb2,conus,WatershedFraction
2025-08-01 08:00:00+00:00,0.0,st4_conus.2025080108.01h.grb2,conus,WatershedFraction
2025-08-01 09:00:00+00:00,0.0,st4_conus.2025080109.01h.grb2,conus,WatershedFraction
2025-08-01 10:00:00+00:00,0.0,st4_conus.2025080110.01h.grb2,conus,WatershedFraction
2025-08-01 11:00:00+00:00,0.0,st4_conus.2025080111.01h.grb2,conus,WatershedFraction
2025-08-01 12:00:00+00:00,0.0,st4_conus.2025080112.01h.grb2,conus,WatershedFraction
2025-08-01 13:00:00+00:00,0.0,st4_conus.2025080113.01h.grb2,conus,WatershedFraction
2025-08-01 14:00:00+00:00,0.0,st4_conus.2025080114.01h.grb2,conus,WatershedFraction
2025-08-01 15:00:00+00:00,0.0,st4_conus.2025080115.01h.grb2,conus,WatershedFraction
2025-08-01 16:00:00+00:00,0.0,st4_conus.2025080116.01h.grb2,conus,WatershedFraction
2025-08-01 17:00:00+00:00,0.0,st4_conus.2025080117.01h.grb2,conus,WatershedFraction
2025-08-01 18:00:00+00:00,0.0,st4_conus.2025080118.01h.grb2,conus,WatershedFraction
2025-08-01 19:00:00+00:00,0.0,st4_conus.2025080119.01h.grb2,conus,WatershedFraction
2025-08-01 20:00:00+00:00,0.0,st4_conus.2025080120.01h.grb2,conus,WatershedFraction
2025-08-01 21:00:00+00:00,0.0,st4_conus.2025080121.01h.grb2,conus,WatershedFraction
2025-08-01 22:00:00+00:00,0.0,st4_conus.2025080122.01h.grb2,conus,WatershedFraction
2025-08-01 23:00:00+00:00,0.0,st4_conus.2025080123.01h.grb2,conus,WatershedFraction
2025-08-02 00:00:00+00:00,0.0,st4_conus.2025080200.01h.grb2,conus,WatershedFraction
2025-08-02 01:00:00+00:00,0.0,st4_conus.2025080201.01h.grb2,conus,WatershedFraction
2025-08-02 02:00:00+00:00,0.0,st4_conus.2025080202.01h.grb2,conus,WatershedFraction
2025-08-02 03:00:00+00:00,0.0,st4_conus.2025080203.01h.grb2,conus,WatershedFraction
2025-08-02 04:00:00+00:00,0.0,st4_conus.2025080204.01h.grb2,conus,WatershedFraction
2025-08-02 05:00:00+00:00,0.0,st4_conus.2025080205.01h.grb2,conus,WatershedFraction
2025-08-02 06:00:00+00:00,0.0,st4_conus.2025080206.01h.grb2,conus,WatershedFraction
2025-08-02 07:00:00+00:00,0.0,st4_conus.2025080207.01h.grb2,conus,WatershedFraction
2025-08-02 08:00:00+00:00,0.0,st4_conus.2025080208.01h.grb2,conus,WatershedFraction
2025-08-02 09:00:00+00:00,0.0,st4_conus.2025080209.01h.grb2,conus,WatershedFraction
2025-08-02 10:00:00+00:00,0.0,st4_conus.2025080210.01h.grb2,conus,WatershedFraction
2025-08-02 11:00:00+00:00,0.0,st4_conus.2025080211.01h.grb2,conus,WatershedFraction
2025-08-02 12:00:00+00:00,0.0,st4_conus.2025080212.01h.grb2,conus,WatershedFraction
2025-08-02 13:00:00+00:00,0.0,st4_conus.2025080213.01h.grb2,conus,WatershedFraction
2025-08-02 14:00:00+00:00,0.0,st4_conus.2025080214.01h.grb2,conus,WatershedFraction
2025-08-02 15:00:00+00:00,0.0,st4_conus.2025080215.01h.grb2,conus,WatershedFraction
2025-08-02 16:00:00+00:00,0.0,st4_conus.2025080216.01h.grb2,conus,WatershedFraction
2025-08-02 17:00:00+00:00,0.0,st4_conus.2025080217.01h.grb2,conus,WatershedFraction
2025-08-02 18:00:00+00:00,0.0,st4_conus.2025080218.01h.grb2,conus,WatershedFraction
2025-08-02 19:00:00+00:00,0.0,st4_conus.2025080219.01h.grb2,conus,WatershedFraction
2025-08-02 20:00:00+00:00,0.0,st4_conus.2025080220.01h.grb2,conus,WatershedFraction
2025-08-02 21:00:00+00:00,0.0,st4_conus.2025080221.01h.grb2,conus,WatershedFraction
2025-08-02 22:00:00+00:00,0.0,st4_conus.2025080222.01h.grb2,conus,WatershedFraction
2025-08-02 23:00:00+00:00,0.0,st4_conus.2025080223.01h.grb2,conus,WatershedFraction
2025-08-03 00:00:00+00:00,0.0,st4_conus.2025080300.01h.grb2,conus,WatershedFraction
2025-08-03 01:00:00+00:00,0.0,st4_conus.2025080301.01h.grb2,conus,WatershedFraction
2025-08-03 02:00:00+00:00,0.0,st4_conus.2025080302.01h.grb2,conus,WatershedFraction
2025-08-03 03:00:00+00:00,0.0,st4_conus.2025080303.01h.grb2,conus,WatershedFraction
2025-08-03 04:00:00+00:00,0.0,st4_conus.2025080304.01h.grb2,conus,WatershedFraction
2025-08-03 05:00:00+00:00,0.0,st4_conus.2025080305.01h.grb2,conus,WatershedFraction
2025-08-03 06:00:00+00:00,0.0,st4_conus.2025080306.01h.grb2,conus,WatershedFraction
2025-08-03 07:00:00+00:00,0.0,st4_conus.2025080307.01h.grb2,conus,WatershedFraction
2025-08-03 08:00:00+00:00,0.0,st4_conus.2025080308.01h.grb2,conus,WatershedFraction
2025-08-03 09:00:00+00:00,0.0,st4_conus.2025080309.01h.grb2,conus,WatershedFraction
2025-08-03 10:00:00+00:00,0.0,st4_conus.2025080310.01h.grb2,conus,WatershedFraction
2025-08-03 11:00:00+00:00,0.0,st4_conus.2025080311.01h.grb2,conus,WatershedFraction
2025-08-03 12:00:00+00:00,0.0,st4_conus.2025080312.01h.grb2,conus,WatershedFraction
2025-08-03 13:00:00+00:00,0.0,st4_conus.2025080313.01h.grb2,conus,WatershedFraction
2025-08-03 14:00:00+00:00,0.0,st4_conus.2025080314.01h.grb2,conus,WatershedFraction
2025-08-03 15:00:00+00:00,0.0,st4_conus.2025080315.01h.grb2,conus,WatershedFraction
2025-08-03 16:00:00+00:00,0.0,st4_conus.2025080316.01h.grb2,conus,WatershedFraction
2025-08-03 17:00:00+00:00,0.0,st4_conus.2025080317.01h.grb2,conus,WatershedFraction
2025-08-03 18:00:00+00:00,0.0,st4_conus.2025080318.01h.grb2,conus,WatershedFraction
2025-08-03 19:00:00+00:00,0.0,st4_conus.2025080319.01h.grb2,conus,WatershedFraction
2025-08-03 20:00:00+00:00,0.0,st4_conus.2025080320.01h.grb2,conus,WatershedFraction
2025-08-03 21:00:00+00:00,0.0,st4_conus.2025080321.01h.grb2,conus,WatershedFraction
2025-08-03 22:00:00+00:00,0.0,st4_conus.2025080322.01h.grb2,conus,WatershedFraction
2025-08-03 23:00:00+00:00,0.0,st4_conus.2025080323.01h.grb2,conus,WatershedFraction
2025-08-04 00:00:00+00:00,0.0,st4_conus.2025080400.01h.grb2,conus,WatershedFraction
2025-08-04 01:00:00+00:00,0.0,st4_conus.2025080401.01h.grb2,conus,WatershedFraction
2025-08-04 02:00:00+00:00,0.0,st4_conus.2025080402.01h.grb2,conus,WatershedFraction
2025-08-04 03:00:00+00:00,0.0,st4_conus.2025080403.01h.grb2,conus,WatershedFraction
