DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2021-09-01 00:00:00+00:00,0.0,st4_conus.2021090100.01h.grb2,conus,WatershedFraction
2021-09-01 01:00:00+00:00,0.0,st4_conus.2021090101.01h.grb2,conus,WatershedFraction
2021-09-01 02:00:00+00:00,0.0,st4_conus.2021090102.01h.grb2,conus,WatershedFraction
2021-09-01 03:00:00+00:00,0.0,st4_conus.2021090103.01h.grb2,conus,WatershedFraction
2021-09-01 04:00:00+00:00,0.0,st4_conus.2021090104.01h.grb2,conus,WatershedFraction
2021-09-01 05:00:00+00:00,0.0,st4_conus.2021090105.01h.grb2,conus,WatershedFraction
2021-09-01 06:00:00+00:00,0.0,st4_conus.2021090106.01h.grb2,conus,WatershedFraction
2021-09-01 07:00:00+00:00,0.0,st4_conus.2021090107.01h.grb2,conus,WatershedFraction
2021-09-01 08:00:00+00:00,0.0,st4_conus.2021090108.01h.grb2,conus,WatershedFraction
2021-09-01 09:00:00+00:00,0.008430693191724547,st4_conus.2021090109.01h.grb2,conus,WatershedFraction
2021-09-01 10:00:00+00:00,0.013690198774233242,st4_conus.2021090110.01h.grb2,conus,WatershedFraction
2021-09-01 11:00:00+00:00,0.09344560774642592,st4_conus.2021090111.01h.grb2,conus,WatershedFraction
2021-09-01 12:00:00+00:00,0.1541210317849253,st4_conus.2021090112.01h.grb2,conus,WatershedFraction
2021-09-01 13:00:00+00:00,0.0,st4_conus.2021090113.01h.grb2,conus,WatershedFraction
2021-09-01 14:00:00+00:00,0.0,st4_conus.2021090114.01h.grb2,conus,WatershedFraction
2021-09-01 15:00:00+00:00,0.0,st4_conus.2021090115.01h.grb2,conus,WatershedFraction
2021-09-01 16:00:00+00:00,0.0,st4_conus.2021090116.01h.grb2,conus,WatershedFraction
2021-09-01 17:00:00+00:00,0.0,st4_conus.2021090117.01h.grb2,conus,WatershedFraction
2021-09-01 18:00:00+00:00,0.0,st4_conus.2021090118.01h.grb2,conus,WatershedFraction
2021-09-01 19:00:00+00:00,0.0,st4_conus.2021090119.01h.grb2,conus,WatershedFraction
2021-09-01 20:00:00+00:00,0.24987973369970937,st4_conus.2021090120.01h.grb2,conus,WatershedFraction
2021-09-01 21:00:00+00:00,0.4036319587057432,st4_conus.2021090121.01h.grb2,conus,WatershedFraction
2021-09-01 22:00:00+00:00,0.7026399846861341,st4_conus.2021090122.01h.grb2,conus,WatershedFraction
2021-09-01 23:00:00+00:00,1.6264907074382673,st4_conus.2021090123.01h.grb2,conus,WatershedFraction
2021-09-02 00:00:00+00:00,0.9557201776632382,st4_conus.2021090200.01h.grb2,conus,WatershedFraction
2021-09-02 01:00:00+00:00,0.3832176497781162,st4_conus.2021090201.01h.grb2,conus,WatershedFraction
2021-09-02 02:00:00+00:00,0.42361752234025724,st4_conus.2021090202.01h.grb2,conus,WatershedFraction
2021-09-02 03:00:00+00:00,0.07064440540094286,st4_conus.2021090203.01h.grb2,conus,WatershedFraction
2021-09-02 04:00:00+00:00,0.06404360239581694,st4_conus.2021090204.01h.grb2,conus,WatershedFraction
2021-09-02 05:00:00+00:00,0.0,st4_conus.2021090205.01h.grb2,conus,WatershedFraction
2021-09-02 06:00:00+00:00,0.0,st4_conus.2021090206.01h.grb2,conus,WatershedFraction
2021-09-02 07:00:00+00:00,0.0,st4_conus.2021090207.01h.grb2,conus,WatershedFraction
2021-09-02 08:00:00+00:00,0.0,st4_conus.2021090208.01h.grb2,conus,WatershedFraction
2021-09-02 09:00:00+00:00,0.0,st4_conus.2021090209.01h.grb2,conus,WatershedFraction
2021-09-02 10:00:00+00:00,0.0,st4_conus.2021090210.01h.grb2,conus,WatershedFraction
2021-09-02 11:00:00+00:00,0.0,st4_conus.2021090211.01h.grb2,conus,WatershedFraction
2021-09-02 12:00:00+00:00,0.0,st4_conus.2021090212.01h.grb2,conus,WatershedFraction
2021-09-02 13:00:00+00:00,0.0,st4_conus.2021090213.01h.grb2,conus,WatershedFraction
2021-09-02 14:00:00+00:00,0.0,st4_conus.2021090214.01h.grb2,conus,WatershedFraction
2021-09-02 15:00:00+00:00,0.0,st4_conus.2021090215.01h.grb2,conus,WatershedFraction
2021-09-02 16:00:00+00:00,0.0,st4_conus.2021090216.01h.grb2,conus,WatershedFraction
2021-09-02 17:00:00+00:00,0.0,st4_conus.2021090217.01h.grb2,conus,WatershedFraction
2021-09-02 18:00:00+00:00,0.0,st4_conus.2021090218.01h.grb2,conus,WatershedFraction
2021-09-02 19:00:00+00:00,0.0,st4_conus.2021090219.01h.grb2,conus,WatershedFraction
2021-09-02 20:00:00+00:00,0.0,st4_conus.2021090220.01h.grb2,conus,WatershedFraction
2021-09-02 21:00:00+00:00,0.0,st4_conus.2021090221.01h.grb2,conus,WatershedFraction
2021-09-02 22:00:00+00:00,0.0,st4_conus.2021090222.01h.grb2,conus,WatershedFraction
2021-09-02 23:00:00+00:00,0.0,st4_conus.2021090223.01h.grb2,conus,WatershedFraction
2021-09-03 00:00:00+00:00,0.0,st4_conus.2021090300.01h.grb2,conus,WatershedFraction
2021-09-03 01:00:00+00:00,0.0,st4_conus.2021090301.01h.grb2,conus,WatershedFraction
2021-09-03 02:00:00+00:00,0.0,st4_conus.2021090302.01h.grb2,conus,WatershedFraction
2021-09-03 03:00:00+00:00,0.0,st4_conus.2021090303.01h.grb2,conus,WatershedFraction
2021-09-03 04:00:00+00:00,0.0,st4_conus.2021090304.01h.grb2,conus,WatershedFraction
2021-09-03 05:00:00+00:00,0.0,st4_conus.2021090305.01h.grb2,conus,WatershedFraction
2021-09-03 06:00:00+00:00,0.0,st4_conus.2021090306.01h.grb2,conus,WatershedFraction
2021-09-03 07:00:00+00:00,0.0,st4_conus.2021090307.01h.grb2,conus,WatershedFraction
2021-09-03 08:00:00+00:00,0.0,st4_conus.2021090308.01h.grb2,conus,WatershedFraction
2021-09-03 09:00:00+00:00,0.0,st4_conus.2021090309.01h.grb2,conus,WatershedFraction
2021-09-03 10:00:00+00:00,0.0,st4_conus.2021090310.01h.grb2,conus,WatershedFraction
2021-09-03 11:00:00+00:00,0.0,st4_conus.2021090311.01h.grb2,conus,WatershedFraction
2021-09-03 12:00:00+00:00,0.0,st4_conus.2021090312.01h.grb2,conus,WatershedFraction
2021-09-03 13:00:00+00:00,0.0,st4_conus.2021090313.01h.grb2,conus,WatershedFraction
2021-09-03 14:00:00+00:00,0.0,st4_conus.2021090314.01h.grb2,conus,WatershedFraction
2021-09-03 15:00:00+00:00,0.0,st4_conus.2021090315.01h.grb2,conus,WatershedFraction
2021-09-03 16:00:00+00:00,0.0,st4_conus.2021090316.01h.grb2,conus,WatershedFraction
2021-09-03 17:00:00+00:00,0.0,st4_conus.2021090317.01h.grb2,conus,WatershedFraction
2021-09-03 18:00:00+00:00,0.0,st4_conus.2021090318.01h.grb2,conus,WatershedFraction
2021-09-03 19:00:00+00:00,0.0,st4_conus.2021090319.01h.grb2,conus,WatershedFraction
2021-09-03 20:00:00+00:00,0.0,st4_conus.2021090320.01h.grb2,conus,WatershedFraction
2021-09-03 21:00:00+00:00,0.0,st4_conus.2021090321.01h.grb2,conus,WatershedFraction
2021-09-03 22:00:00+00:00,0.0,st4_conus.2021090322.01h.grb2,conus,WatershedFraction
2021-09-03 23:00:00+00:00,0.0,st4_conus.2021090323.01h.grb2,conus,WatershedFraction
2021-09-04 00:00:00+00:00,0.0,st4_conus.2021090400.01h.grb2,conus,WatershedFraction
2021-09-04 01:00:00+00:00,0.0,st4_conus.2021090401.01h.grb2,conus,WatershedFraction
2021-09-04 02:00:00+00:00,0.0,st4_conus.2021090402.01h.grb2,conus,WatershedFraction
2021-09-04 03:00:00+00:00,0.0,st4_conus.2021090403.01h.grb2,conus,WatershedFraction
2021-09-04 04:00:00+00:00,0.0,st4_conus.2021090404.01h.grb2,conus,WatershedFraction
2021-09-04 05:00:00+00:00,0.0,st4_conus.2021090405.01h.grb2,conus,WatershedFraction
2021-09-04 06:00:00+00:00,0.0,st4_conus.2021090406.01h.grb2,conus,WatershedFraction
2021-09-04 07:00:00+00:00,0.0,st4_conus.2021090407.01h.grb2,conus,WatershedFraction
2021-09-04 08:00:00+00:00,0.0,st4_conus.2021090408.01h.grb2,conus,WatershedFraction
2021-09-04 09:00:00+00:00,0.0,st4_conus.2021090409.01h.grb2,conus,WatershedFraction
2021-09-04 10:00:00+00:00,0.0,st4_conus.2021090410.01h.grb2,conus,WatershedFraction
2021-09-04 11:00:00+00:00,0.0,st4_conus.2021090411.01h.grb2,conus,WatershedFraction
2021-09-04 12:00:00+00:00,0.0,st4_conus.2021090412.01h.grb2,conus,WatershedFraction
2021-09-04 13:00:00+00:00,0.0,st4_conus.2021090413.01h.grb2,conus,WatershedFraction
2021-09-04 14:00:00+00:00,0.0,st4_conus.2021090414.01h.grb2,conus,WatershedFraction
2021-09-04 15:00:00+00:00,0.0,st4_conus.2021090415.01h.grb2,conus,WatershedFraction
