DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2023-07-01 00:00:00+00:00,0.0,st4_conus.2023070100.01h.grb2,conus,WatershedFraction
2023-07-01 01:00:00+00:00,0.0,st4_conus.2023070101.01h.grb2,conus,WatershedFraction
2023-07-01 02:00:00+00:00,0.0,st4_conus.2023070102.01h.grb2,conus,WatershedFraction
2023-07-01 03:00:00+00:00,0.0,st4_conus.2023070103.01h.grb2,conus,WatershedFraction
2023-07-01 04:00:00+00:00,0.0,st4_conus.2023070104.01h.grb2,conus,WatershedFraction
2023-07-01 05:00:00+00:00,0.0,st4_conus.2023070105.01h.grb2,conus,WatershedFraction
2023-07-01 06:00:00+00:00,0.0,st4_conus.2023070106.01h.grb2,conus,WatershedFraction
2023-07-01 07:00:00+00:00,0.0,st4_conus.2023070107.01h.grb2,conus,WatershedFraction
2023-07-01 08:00:00+00:00,0.0,st4_conus.2023070108.01h.grb2,conus,WatershedFraction
2023-07-01 09:00:00+00:00,0.0,st4_conus.2023070109.01h.grb2,conus,WatershedFraction
2023-07-01 10:00:00+00:00,0.0,st4_conus.2023070110.01h.grb2,conus,WatershedFraction
2023-07-01 11:00:00+00:00,0.0,st4_conus.2023070111.01h.grb2,conus,WatershedFraction
2023-07-01 12:00:00+00:00,0.0,st4_conus.2023070112.01h.grb2,conus,WatershedFraction
2023-07-01 13:00:00+00:00,0.0,st4_conus.2023070113.01h.grb2,conus,WatershedFraction
2023-07-01 14:00:00+00:00,0.0,st4_conus.2023070114.01h.grb2,conus,WatershedFraction
2023-07-01 15:00:00+00:00,0.0,st4_conus.2023070115.01h.grb2,conus,WatershedFraction
2023-07-01 16:00:00+00:00,0.0,st4_conus.2023070116.01h.grb2,conus,WatershedFraction
2023-07-01 17:00:00+00:00,0.0,st4_conus.2023070117.01h.grb2,conus,WatershedFraction
2023-07-01 18:00:00+00:00,0.0,st4_conus.2023070118.01h.grb2,conus,WatershedFraction
2023-07-01 19:00:00+00:00,0.0,st4_conus.2023070119.01h.grb2,conus,WatershedFraction
2023-07-01 20:00:00+00:00,0.0,st4_conus.2023070120.01h.grb2,conus,WatershedFraction
2023-07-01 21:00:00+00:00,0.0,st4_conus.2023070121.01h.grb2,conus,WatershedFraction
2023-07-01 22:00:00+00:00,0.0,st4_conus.2023070122.01h.grb2,conus,WatershedFraction
2023-07-01 23:00:00+00:00,0.0,st4_conus.2023070123.01h.grb2,conus,WatershedFraction
2023-07-02 00:00:00+00:00,0.0,st4_conus.2023070200.01h.grb2,conus,WatershedFraction
2023-07-02 01:00:00+00:00,0.0,st4_conus.2023070201.01h.grb2,conus,WatershedFraction
2023-07-02 02:00:00+00:00,0.0,st4_conus.2023070202.01h.grb2,conus,WatershedFraction
2023-07-02 03:00:00+00:00,0.0,st4_conus.2023070203.01h.grb2,conus,WatershedFraction
2023-07-02 04:00:00+00:00,0.0,st4_conus.2023070204.01h.grb2,conus,WatershedFraction
2023-07-02 05:00:00+00:00,0.000857195310487419,st4_conus.2023070205.01h.grb2,conus,WatershedFraction
2023-07-02 06:00:00+00:00,0.009069947940485781,st4_conus.2023070206.01h.grb2,conus,WatershedFraction
2023-07-02 07:00:00+00:00,0.0,st4_conus.2023070207.01h.grb2,conus,WatershedFraction
2023-07-02 08:00:00+00:00,0.0,st4_conus.2023070208.01h.grb2,conus,WatershedFraction
2023-07-02 09:00:00+00:00,0.0,st4_conus.2023070209.01h.grb2,conus,WatershedFraction
2023-07-02 10:00:00+00:00,0.0,st4_conus.2023070210.01h.grb2,conus,WatershedFraction
2023-07-02 11:00:00+00:00,0.0,st4_conus.2023070211.01h.grb2,conus,WatershedFraction
2023-07-02 12:00:00+00:00,0.0,st4_conus.2023070212.01h.grb2,conus,WatershedFraction
2023-07-02 13:00:00+00:00,0.0,st4_conus.2023070213.01h.grb2,conus,WatershedFraction
2023-07-02 14:00:00+00:00,0.0,st4_conus.2023070214.01h.grb2,conus,WatershedFraction
2023-07-02 15:00:00+00:00,0.0,st4_conus.2023070215.01h.grb2,conus,WatershedFraction
2023-07-02 16:00:00+00:00,0.0,st4_conus.2023070216.01h.grb2,conus,WatershedFraction
2023-07-02 17:00:00+00:00,0.0,st4_conus.2023070217.01h.grb2,conus,WatershedFraction
2023-07-02 18:00:00+00:00,0.0,st4_conus.2023070218.01h.grb2,conus,WatershedFraction
2023-07-02 19:00:00+00:00,0.024491678092295736,st4_conus.2023070219.01h.grb2,conus,WatershedFraction
