DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2017-08-01 00:00:00+00:00,0.0,ST4.2017080100.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 01:00:00+00:00,0.0,ST4.2017080101.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 02:00:00+00:00,0.0,ST4.2017080102.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 03:00:00+00:00,0.0,ST4.2017080103.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 04:00:00+00:00,0.0,ST4.2017080104.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 05:00:00+00:00,0.0,ST4.2017080105.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 06:00:00+00:00,0.0,ST4.2017080106.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 07:00:00+00:00,0.0,ST4.2017080107.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 08:00:00+00:00,0.0,ST4.2017080108.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 09:00:00+00:00,0.0,ST4.2017080109.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 10:00:00+00:00,0.0,ST4.2017080110.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 11:00:00+00:00,0.0,ST4.2017080111.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 12:00:00+00:00,0.0,ST4.2017080112.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 13:00:00+00:00,0.0,ST4.2017080113.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 14:00:00+00:00,0.0,ST4.2017080114.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 15:00:00+00:00,0.0,ST4.2017080115.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 16:00:00+00:00,0.0,ST4.2017080116.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 17:00:00+00:00,0.0,ST4.2017080117.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 18:00:00+00:00,0.0,ST4.2017080118.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 19:00:00+00:00,0.0,ST4.2017080119.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 20:00:00+00:00,0.0,ST4.2017080120.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 21:00:00+00:00,0.00015679633824068877,ST4.2017080121.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 22:00:00+00:00,0.0243097940446608,ST4.2017080122.01h,legacy,WatershedFraction,pygrib:tp
2017-08-01 23:00:00+00:00,0.14141665043273466,ST4.2017080123.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 00:00:00+00:00,0.010626962596945864,ST4.2017080200.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 01:00:00+00:00,0.0,ST4.2017080201.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 02:00:00+00:00,0.0,ST4.2017080202.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 03:00:00+00:00,0.0,ST4.2017080203.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 04:00:00+00:00,0.0,ST4.2017080204.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 05:00:00+00:00,0.0,ST4.2017080205.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 06:00:00+00:00,0.0,ST4.2017080206.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 07:00:00+00:00,0.0,ST4.2017080207.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 08:00:00+00:00,0.0,ST4.2017080208.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 09:00:00+00:00,0.0,ST4.2017080209.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 10:00:00+00:00,0.0,ST4.2017080210.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 11:00:00+00:00,0.0,ST4.2017080211.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 12:00:00+00:00,0.0,ST4.2017080212.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 13:00:00+00:00,0.0,ST4.2017080213.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 14:00:00+00:00,0.0,ST4.2017080214.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 15:00:00+00:00,0.0,ST4.2017080215.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 16:00:00+00:00,0.048619004033911464,ST4.2017080216.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 17:00:00+00:00,0.35106677710819173,ST4.2017080217.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 18:00:00+00:00,0.0341179528857481,ST4.2017080218.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 19:00:00+00:00,0.023045926877294145,ST4.2017080219.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 20:00:00+00:00,0.008362225047254257,ST4.2017080220.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 21:00:00+00:00,0.09119366036060969,ST4.2017080221.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 22:00:00+00:00,0.13880294873218302,ST4.2017080222.01h,legacy,WatershedFraction,pygrib:tp
2017-08-02 23:00:00+00:00,0.00017671268678154023,ST4.2017080223.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 00:00:00+00:00,0.0,ST4.2017080300.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 01:00:00+00:00,0.0,ST4.2017080301.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 02:00:00+00:00,0.0,ST4.2017080302.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 03:00:00+00:00,0.0,ST4.2017080303.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 04:00:00+00:00,0.0,ST4.2017080304.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 05:00:00+00:00,0.0,ST4.2017080305.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 06:00:00+00:00,0.0,ST4.2017080306.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 07:00:00+00:00,0.0,ST4.2017080307.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 08:00:00+00:00,0.0,ST4.2017080308.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 09:00:00+00:00,0.0,ST4.2017080309.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 10:00:00+00:00,0.0,ST4.2017080310.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 11:00:00+00:00,0.0,ST4.2017080311.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 12:00:00+00:00,0.0,ST4.2017080312.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 13:00:00+00:00,0.0,ST4.2017080313.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 14:00:00+00:00,0.0,ST4.2017080314.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 15:00:00+00:00,0.0,ST4.2017080315.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 16:00:00+00:00,0.0,ST4.2017080316.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 17:00:00+00:00,0.0,ST4.2017080317.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 18:00:00+00:00,0.0,ST4.2017080318.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 19:00:00+00:00,0.0,ST4.2017080319.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 20:00:00+00:00,0.229286335312459,ST4.2017080320.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 21:00:00+00:00,0.012661679559186236,ST4.2017080321.01h,legacy,WatershedFraction,pygrib:tp
2017-08-03 22:00:00+00:00,0.0,ST4.2017080322.01h,legacy,WatershedFraction,pygrib:tp
