DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed,LoadMethod
2018-04-01 00:00:00+00:00,0.0,ST4.2018040100.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 01:00:00+00:00,0.0,ST4.2018040101.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 02:00:00+00:00,0.0,ST4.2018040102.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 03:00:00+00:00,0.0,ST4.2018040103.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 04:00:00+00:00,0.0,ST4.2018040104.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 05:00:00+00:00,0.0,ST4.2018040105.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 06:00:00+00:00,0.0,ST4.2018040106.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 07:00:00+00:00,0.0,ST4.2018040107.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 08:00:00+00:00,0.0,ST4.2018040108.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 09:00:00+00:00,0.0,ST4.2018040109.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 10:00:00+00:00,0.0,ST4.2018040110.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 11:00:00+00:00,0.0,ST4.2018040111.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 12:00:00+00:00,0.0,ST4.2018040112.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 13:00:00+00:00,0.0,ST4.2018040113.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 14:00:00+00:00,0.0,ST4.2018040114.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 15:00:00+00:00,0.0,ST4.2018040115.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 16:00:00+00:00,0.0,ST4.2018040116.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 17:00:00+00:00,0.0,ST4.2018040117.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 18:00:00+00:00,0.0,ST4.2018040118.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 19:00:00+00:00,0.0,ST4.2018040119.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 20:00:00+00:00,0.0,ST4.2018040120.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 21:00:00+00:00,0.0,ST4.2018040121.01h,legacy,WatershedFraction,pygrib:tp
2018-04-01 22:00:00+00:00,0.0,ST4.2018040122.01h,legacy,WatershedFraction,pygrib:tp
